"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG"
"IDM00097182","UJANG PANDANG PAOTERE, ID","-5.067","119.55",,"1999-05","28.1"
"IDM00097182","UJANG PANDANG PAOTERE, ID","-5.067","119.55",,"1999-06","27.8"
"IDM00097182","UJANG PANDANG PAOTERE, ID","-5.067","119.55",,"1999-07","27.6"
"IDM00097182","UJANG PANDANG PAOTERE, ID","-5.067","119.55",,"1999-08","27.7"
"IDM00097182","UJANG PANDANG PAOTERE, ID","-5.067","119.55",,"1999-09","28.1"
"IDM00097182","UJANG PANDANG PAOTERE, ID","-5.067","119.55",,"1999-11","28.1"
"IDM00097182","UJANG PANDANG PAOTERE, ID","-5.067","119.55",,"2000-02","27.3"
"IDM00097182","UJANG PANDANG PAOTERE, ID","-5.067","119.55",,"2006-09","28.7"
"IDM00097182","UJANG PANDANG PAOTERE, ID","-5.067","119.55",,"2006-10","28.9"
"IDM00097182","UJANG PANDANG PAOTERE, ID","-5.067","119.55",,"2011-04","27.9"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","1995-09","27.1"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","1995-10","28.3"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","1996-02","26.4"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","1996-03","27.2"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","1996-09","27.2"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","1996-11","27.3"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","1997-02","27.5"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","1997-04","28.1"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","1997-11","28.1"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","1998-12","27.9"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2002-08","26.6"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2005-06","27.4"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2005-08","27.3"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2005-09","27.9"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2006-05","27.4"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2006-09","27.3"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2012-03","27.9"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2012-08","26.6"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2012-09","27.4"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2015-02","27.5"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2015-03","28.1"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2015-04","27.8"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2015-05","27.8"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2015-08","26.6"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2015-09","27.2"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2015-11","29.2"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2016-01","29.1"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2016-02","28.3"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2016-03","28.8"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2016-04","28.4"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2016-09","28.6"
"IDM00097192","BAU BAU BETO AMBIRI, ID","-5.467","122.617","2.0","2016-10","28.2"
"IDM00097180","HASANUDDIN, ID","-5.062","119.554","14.3","1995-12","26.3"
"IDM00097180","HASANUDDIN, ID","-5.062","119.554","14.3","1996-10","27.7"
"IDM00097180","HASANUDDIN, ID","-5.062","119.554","14.3","1997-03","27.0"
"IDM00097016","BITUNG, ID","1.433","125.183","3.0","1993-08","26.8"
"IDM00097016","BITUNG, ID","1.433","125.183","3.0","1995-02","27.3"
"IDM00097016","BITUNG, ID","1.433","125.183","3.0","1996-02","27.5"
"IDM00097016","BITUNG, ID","1.433","125.183","3.0","1996-04","27.7"
"IDM00097016","BITUNG, ID","1.433","125.183","3.0","1996-07","27.3"
"IDM00097016","BITUNG, ID","1.433","125.183","3.0","1996-11","27.3"
"IDM00097016","BITUNG, ID","1.433","125.183","3.0","1997-03","27.8"
"IDM00097016","BITUNG, ID","1.433","125.183","3.0","1997-05","27.7"
"IDM00097016","BITUNG, ID","1.433","125.183","3.0","1997-06","28.0"
"IDM00097016","BITUNG, ID","1.433","125.183","3.0","1997-09","26.7"
"IDM00097016","BITUNG, ID","1.433","125.183","3.0","1997-12","27.9"
"IDM00097016","BITUNG, ID","1.433","125.183","3.0","2005-08","28.2"
"IDM00097016","BITUNG, ID","1.433","125.183","3.0","2005-09","28.2"
"IDM00097016","BITUNG, ID","1.433","125.183","3.0","2007-02","28.4"
"IDM00097016","BITUNG, ID","1.433","125.183","3.0","2007-07","27.8"
"IDM00097016","BITUNG, ID","1.433","125.183","3.0","2009-04","28.7"
"IDM00097016","BITUNG, ID","1.433","125.183","3.0","2009-08","28.3"
"IDM00097016","BITUNG, ID","1.433","125.183","3.0","2009-09","28.4"
"IDM00097016","BITUNG, ID","1.433","125.183","3.0","2010-04","28.8"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","1995-04","27.7"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","1995-05","27.8"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","1996-03","27.9"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","1996-07","26.8"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","1996-10","27.7"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","1996-11","27.6"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","1997-03","27.9"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","1997-04","27.7"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","1997-06","27.3"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","1997-09","27.4"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","1997-10","28.5"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","1998-02","28.6"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","1998-04","28.3"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","1998-05","28.3"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","1998-06","27.4"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","1998-07","27.3"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","1998-09","27.5"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","1998-10","28.1"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","1998-11","27.7"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","1999-04","27.5"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","1999-07","26.1"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","1999-09","26.5"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2000-05","26.9"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2000-06","25.9"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2000-07","25.7"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2000-08","25.7"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2000-11","27.5"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2000-12","27.2"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2001-02","27.3"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2001-05","27.1"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2001-08","25.5"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2001-09","26.6"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2001-12","26.7"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2002-02","27.0"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2002-06","26.4"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2002-09","27.3"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2005-02","27.8"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2005-03","27.9"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2005-04","27.0"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2005-05","26.8"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2005-06","27.2"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2005-07","26.4"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2005-08","26.8"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2005-09","27.3"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2007-11","28.1"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2007-12","28.1"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2008-01","27.9"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2008-02","28.0"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2008-06","26.4"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2008-07","25.3"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2008-08","25.7"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2008-09","26.7"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2008-10","27.7"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2008-11","27.6"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2008-12","27.2"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2009-01","27.4"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2009-02","27.8"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2009-04","27.9"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2009-05","27.6"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2009-06","26.9"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2009-07","25.9"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2009-08","26.5"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2012-02","26.6"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2012-03","26.8"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2012-04","26.5"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2012-05","26.3"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2012-06","25.8"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2012-07","25.3"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2012-08","25.3"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2012-09","26.1"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2012-10","27.4"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2012-11","27.7"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2012-12","27.5"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2013-01","27.7"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2013-02","27.9"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2013-03","27.4"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2013-04","27.1"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2015-12","28.9"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2016-02","28.8"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2016-06","27.5"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2016-07","27.3"
"IDM00097126","MASAMBA ANDI JEMMA, ID","-2.55","120.367","50.0","2016-09","28.2"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1995-07","25.8"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1995-09","25.9"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1995-10","26.8"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1995-11","26.7"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1995-12","26.5"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1996-02","26.3"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1996-03","26.8"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1996-05","26.2"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1996-08","25.7"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1996-09","26.1"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1996-10","26.4"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1996-11","26.5"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1996-12","26.9"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1997-02","26.1"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1997-03","26.4"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1997-04","26.2"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1997-05","26.1"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1997-06","25.9"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1997-07","25.4"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1997-09","24.6"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1997-10","25.6"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1997-11","26.4"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1997-12","27.0"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1998-02","27.0"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1998-03","26.9"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1998-04","26.8"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1998-05","27.1"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1998-06","26.5"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1998-07","26.0"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1998-08","26.3"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1998-09","26.3"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1998-10","26.6"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1998-11","26.7"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1998-12","26.7"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","1999-07","25.3"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2002-08","24.7"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2002-09","24.9"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2002-11","26.7"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2006-05","25.6"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2006-08","24.4"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2007-05","27.7"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2007-07","27.1"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2007-09","26.9"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2007-10","28.1"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2007-11","28.6"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2007-12","28.4"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2008-01","28.2"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2009-06","28.0"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2009-09","28.2"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2010-01","28.0"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2010-03","28.7"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2010-04","28.6"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2010-05","28.6"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2010-06","28.3"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2010-07","27.9"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2010-08","27.5"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2010-09","28.3"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2010-10","28.4"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2010-11","28.4"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2010-12","28.1"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2011-02","28.1"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2011-03","27.8"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2011-05","27.5"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2011-06","27.4"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2011-07","27.1"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2011-08","27.1"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2011-10","27.9"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2011-11","28.3"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2011-12","28.8"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2012-01","28.3"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2012-02","28.1"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2012-03","28.2"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2012-06","27.6"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2012-07","27.2"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2012-08","27.3"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2012-10","28.3"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2012-11","28.4"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2012-12","28.2"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2013-01","28.6"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2013-03","28.7"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2014-12","28.4"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2015-01","28.5"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2015-02","27.9"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2015-04","28.3"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2015-07","27.3"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2015-08","26.5"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2015-09","27.0"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2015-10","27.8"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2015-11","29.0"
"IDM00097600","SANANA, ID","-2.083","126.0","2.0","2016-05","28.9"
"IDM00097722","AMAHAI, ID","-3.35","128.883","10.0","1992-11","25.5"
"IDM00097722","AMAHAI, ID","-3.35","128.883","10.0","1992-12","26.1"
"IDM00097722","AMAHAI, ID","-3.35","128.883","10.0","1993-05","24.7"
"IDM00097722","AMAHAI, ID","-3.35","128.883","10.0","1993-08","22.4"
"IDM00097722","AMAHAI, ID","-3.35","128.883","10.0","1993-11","26.0"
"IDM00097722","AMAHAI, ID","-3.35","128.883","10.0","1995-02","25.8"
"IDM00097722","AMAHAI, ID","-3.35","128.883","10.0","1995-04","25.6"
"IDM00097722","AMAHAI, ID","-3.35","128.883","10.0","1995-05","25.3"
"IDM00097722","AMAHAI, ID","-3.35","128.883","10.0","1995-06","24.3"
"IDM00097722","AMAHAI, ID","-3.35","128.883","10.0","1995-07","23.4"
"IDM00097722","AMAHAI, ID","-3.35","128.883","10.0","1995-08","23.0"
"IDM00097722","AMAHAI, ID","-3.35","128.883","10.0","1995-09","23.9"
"IDM00097722","AMAHAI, ID","-3.35","128.883","10.0","1995-11","25.9"
"IDM00097722","AMAHAI, ID","-3.35","128.883","10.0","1995-12","26.1"
"IDM00097722","AMAHAI, ID","-3.35","128.883","10.0","1996-01","25.9"
"IDM00097722","AMAHAI, ID","-3.35","128.883","10.0","1996-02","25.9"
