"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1983-07","28.0"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1983-08","28.2"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1983-09","27.9"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1983-10","27.6"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1983-11","27.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1983-12","26.4"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1984-01","26.4"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1984-02","26.4"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1984-03","27.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1984-04","27.8"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1984-05","28.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1984-06","27.9"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1984-07","27.6"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1984-08","28.2"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1984-09","27.4"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1984-10","27.9"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1984-11","27.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1984-12","26.4"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1985-01","26.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1985-02","27.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1985-03","27.5"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1985-04","27.9"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1985-05","28.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1985-06","29.1"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1985-07","27.6"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1985-08","28.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1985-09","27.4"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1985-10","27.7"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1985-11","27.6"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1985-12","27.1"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1986-01","26.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1986-02","26.5"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1986-03","27.4"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1986-04","28.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1986-05","29.1"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1986-06","28.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1986-07","27.9"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1986-08","28.6"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1986-09","27.9"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1986-10","27.9"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1986-11","27.4"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1986-12","27.1"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1987-01","27.2"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1987-02","26.7"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1987-03","27.8"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1987-04","28.7"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1987-05","29.1"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1987-06","29.1"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1987-07","28.5"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1987-08","28.1"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1987-09","28.4"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1987-10","28.1"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1987-11","27.9"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1987-12","27.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1988-01","27.7"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1988-02","26.8"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1988-03","28.1"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1988-04","28.6"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1988-05","28.9"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1988-06","28.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1988-07","27.7"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1988-08","27.9"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1988-09","28.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1988-10","27.7"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1988-11","27.0"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1988-12","25.9"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1989-01","27.0"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1989-02","26.4"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1989-03","27.0"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1989-04","27.4"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1989-05","28.2"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1989-06","27.5"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1989-07","27.6"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1989-08","27.9"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1989-09","27.9"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1989-10","27.5"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1989-11","27.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1989-12","27.1"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1990-01","26.8"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1990-02","27.6"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1990-03","27.7"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1990-04","28.6"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1990-05","28.5"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1990-06","28.6"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1990-07","28.0"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1990-08","28.7"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1990-09","28.0"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1990-10","27.9"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1990-11","27.8"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1990-12","27.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1991-01","27.0"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1991-02","26.7"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1991-03","27.6"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1991-04","27.9"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1991-05","28.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1991-06","28.7"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1991-07","28.4"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1991-08","28.4"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1991-09","28.5"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1991-10","27.8"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1991-11","27.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1991-12","26.8"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1992-01","26.6"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1992-02","27.2"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1992-03","27.8"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1992-04","28.5"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1992-05","29.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1992-06","29.0"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1992-07","28.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1992-08","28.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1992-09","27.9"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1992-10","27.9"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1992-11","26.8"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1992-12","26.6"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1993-01","26.8"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1993-02","26.4"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1993-03","26.9"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1993-04","27.6"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1993-05","28.4"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1993-06","28.6"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1993-07","28.1"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1993-08","28.2"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1993-09","27.9"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1993-10","27.4"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1993-11","27.6"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1993-12","27.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1994-01","26.7"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1994-02","26.9"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1994-03","27.4"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1994-04","27.8"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1994-05","28.2"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1994-06","28.0"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1994-07","28.2"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1994-08","28.0"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1994-09","27.9"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1994-10","27.7"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1994-11","27.2"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1994-12","26.5"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1995-01","27.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1995-02","27.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1995-03","27.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1995-04","28.0"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1995-05","28.7"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1995-06","28.6"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1995-07","27.9"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1995-08","27.9"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1995-09","27.8"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1995-10","27.8"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1995-11","27.6"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1995-12","27.0"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1996-01","25.7"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1996-02","26.6"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1996-03","27.4"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1996-04","28.2"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1996-05","28.2"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1996-06","28.1"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1996-07","28.5"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1996-08","28.4"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1996-09","28.0"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1996-10","27.7"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1996-11","27.5"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1996-12","26.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1997-01","25.9"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1997-02","26.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1997-03","27.5"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1997-04","28.0"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1997-05","28.7"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1997-06","28.9"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1997-07","28.4"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1997-08","28.8"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1997-09","28.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1997-10","28.0"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1997-11","27.5"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1997-12","27.8"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1998-01","27.7"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1998-02","28.1"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1998-03","28.5"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1998-04","28.9"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1998-05","29.8"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1998-06","28.8"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1998-07","28.6"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1998-08","28.4"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1998-09","28.4"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1998-10","27.8"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1998-11","27.5"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","1998-12","27.3"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","2001-09","28.6"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","2001-10","28.0"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","2002-03","27.9"
"MY000096491","SANDAKAN, MY","5.9","118.067","13.0","2002-04","28.4"
"MYM00096421","SIBU, MY","2.262","111.985","37.2","1981-02","27.3"
"MYM00096421","SIBU, MY","2.262","111.985","37.2","1981-06","28.5"
"MYM00096421","SIBU, MY","2.262","111.985","37.2","1981-07","27.5"
"MYM00096421","SIBU, MY","2.262","111.985","37.2","1981-11","27.6"
"MYM00096421","SIBU, MY","2.262","111.985","37.2","1981-12","26.6"
"MYM00096421","SIBU, MY","2.262","111.985","37.2","1996-01","26.2"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1981-01","25.9"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1981-02","26.7"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1981-03","27.3"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1981-04","27.5"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1981-05","27.8"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1981-06","27.9"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1981-07","27.4"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1981-08","28.1"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1981-09","27.2"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1981-10","27.3"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1981-11","27.1"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1981-12","26.6"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1982-01","26.2"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1982-02","26.6"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1982-03","27.2"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1982-04","27.6"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1982-05","27.7"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1982-06","28.0"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1982-07","27.6"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1982-08","27.6"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1982-09","27.7"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1982-10","27.1"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1982-11","27.3"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1982-12","27.2"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1983-01","27.2"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1983-02","27.4"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1983-03","28.1"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1983-04","28.2"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1983-05","28.1"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1983-06","27.9"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1983-07","27.6"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1983-08","27.7"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1983-09","27.1"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1983-10","27.3"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1983-11","26.8"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1983-12","26.8"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1984-01","26.5"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1984-02","26.6"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1984-03","27.1"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1984-04","27.6"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1984-05","27.3"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1984-06","27.8"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1984-07","26.8"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1984-08","27.7"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1984-09","26.9"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1984-10","27.0"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1984-11","26.9"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1984-12","26.8"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1985-01","26.5"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1985-02","27.4"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1985-03","26.9"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1985-04","27.3"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1985-05","27.8"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1985-06","27.7"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1985-07","27.0"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1985-08","27.4"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1985-09","26.9"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1985-10","27.1"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1985-11","27.2"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1985-12","26.7"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1986-01","26.3"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1986-02","26.4"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1986-03","26.9"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1986-04","27.3"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1986-05","28.2"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1986-06","27.6"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1986-07","27.5"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1986-08","27.8"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1986-09","27.3"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1986-10","27.4"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1986-11","27.0"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1986-12","27.1"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1987-01","26.3"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1987-02","26.2"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1987-03","27.6"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1987-04","28.0"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1987-05","27.7"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1987-06","28.0"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1987-07","27.7"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1987-08","27.6"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1987-09","27.7"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1987-10","27.5"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1987-11","27.3"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1987-12","27.0"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1988-01","27.0"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1988-02","27.2"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1988-03","27.5"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1988-04","27.9"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1988-05","28.1"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1988-06","28.1"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1988-07","27.4"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1988-08","26.9"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1988-09","27.4"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1988-10","27.4"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1988-11","26.8"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1988-12","26.0"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1989-01","26.7"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1989-02","26.5"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1989-03","26.7"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1989-04","27.1"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1989-05","27.4"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1989-06","27.4"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1989-07","27.2"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1989-08","27.4"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1989-09","27.2"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1989-10","27.0"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1989-11","26.9"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1989-12","26.7"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1990-01","26.6"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1990-02","26.8"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1990-03","26.7"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1990-04","27.7"
"MY000096441","BINTULU, MY","3.2","113.033","5.0","1990-05","28.0"
