STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP
CTM00064650,"BANGUI M POKO, CT",4.398,18.519,368.2,1981-06,76.1
CTM00064650,"BANGUI M POKO, CT",4.398,18.519,368.2,1992-08,257.4
CTM00064650,"BANGUI M POKO, CT",4.398,18.519,368.2,1996-07,187.9
CTM00064650,"BANGUI M POKO, CT",4.398,18.519,368.2,1998-09,356.8
CTM00064650,"BANGUI M POKO, CT",4.398,18.519,368.2,1998-10,264.5
CT000004650,"BANGUI, CT",4.38,18.57,381,1980-08,110.4
CT000004650,"BANGUI, CT",4.38,18.57,381,1980-09,187.8
CT000004650,"BANGUI, CT",4.38,18.57,381,1980-10,147.6
CT000004650,"BANGUI, CT",4.38,18.57,381,1980-11,74.3
CT000004650,"BANGUI, CT",4.38,18.57,381,1980-12,9.4
EKM00064820,"BATA RIO MUNI, EK",1.9,9.8,8,2015-11,415.1
CT000004600,"BERBERATI, CT",4.22,15.78,583,1980-08,147.4
CT000004600,"BERBERATI, CT",4.22,15.78,583,1980-09,216.8
CT000004600,"BERBERATI, CT",4.22,15.78,583,1980-10,279.5
CT000004600,"BERBERATI, CT",4.22,15.78,583,1980-11,93.1
CT000004600,"BERBERATI, CT",4.22,15.78,583,1980-12,28
CT000004600,"BERBERATI, CT",4.22,15.78,583,1981-06,176
CT000004600,"BERBERATI, CT",4.22,15.78,583,1994-10,275.9
CT000004600,"BERBERATI, CT",4.22,15.78,583,1998-10,256.8
CT000004600,"BERBERATI, CT",4.22,15.78,583,2012-09,264.1
CT000004600,"BERBERATI, CT",4.22,15.78,583,2012-10,152.1
CT000004600,"BERBERATI, CT",4.22,15.78,583,2016-09,216.6
GB000004510,"BITAM, GB",2.08,11.48,599,1980-08,123.4
GB000004510,"BITAM, GB",2.08,11.48,599,1980-09,237.1
GB000004510,"BITAM, GB",2.08,11.48,599,1980-10,293.5
GB000004510,"BITAM, GB",2.08,11.48,599,1980-11,170.7
GB000004510,"BITAM, GB",2.08,11.48,599,1980-12,23.6
GB000004510,"BITAM, GB",2.08,11.48,599,1981-12,81.7
GB000004510,"BITAM, GB",2.08,11.48,599,1992-10,441.6
GB000004504,"COCOBEACH, GB",1,9.6,16,1980-08,4.5
GB000004504,"COCOBEACH, GB",1,9.6,16,1980-09,226.4
GB000004504,"COCOBEACH, GB",1,9.6,16,1980-10,650.6
GB000004504,"COCOBEACH, GB",1,9.6,16,1980-12,261.2
GB000004504,"COCOBEACH, GB",1,9.6,16,1988-10,764.4
GB000004504,"COCOBEACH, GB",1,9.6,16,1994-04,321.7
GB000004504,"COCOBEACH, GB",1,9.6,16,1998-04,179.1
GB000004504,"COCOBEACH, GB",1,9.6,16,1998-10,448.6
CM000004910,"DOUALA, CM",4.02,9.72,13,1980-08,708.3
CM000004910,"DOUALA, CM",4.02,9.72,13,1980-09,825.7
CM000004910,"DOUALA, CM",4.02,9.72,13,1980-12,23.1
CM000004910,"DOUALA, CM",4.02,9.72,13,1981-03,141.4
CM000004910,"DOUALA, CM",4.02,9.72,13,1981-06,267.4
CM000004910,"DOUALA, CM",4.02,9.72,13,1981-11,108
CM000004910,"DOUALA, CM",4.02,9.72,13,1982-05,363.8
CM000004910,"DOUALA, CM",4.02,9.72,13,1982-06,276.7
CM000004910,"DOUALA, CM",4.02,9.72,13,1982-07,641
CM000004910,"DOUALA, CM",4.02,9.72,13,1982-08,764.9
CM000004910,"DOUALA, CM",4.02,9.72,13,1982-09,826.3
CM000004910,"DOUALA, CM",4.02,9.72,13,1983-07,344.3
CM000004910,"DOUALA, CM",4.02,9.72,13,1983-08,418.6
CM000004910,"DOUALA, CM",4.02,9.72,13,1985-08,631.4
CM000004910,"DOUALA, CM",4.02,9.72,13,1988-10,480.2
CM000004910,"DOUALA, CM",4.02,9.72,13,1989-08,709.1
CM000004910,"DOUALA, CM",4.02,9.72,13,1992-08,320.4
CM000004910,"DOUALA, CM",4.02,9.72,13,1992-09,468.2
CM000004910,"DOUALA, CM",4.02,9.72,13,1993-05,397.1
CM000004910,"DOUALA, CM",4.02,9.72,13,1994-06,272
CM000004910,"DOUALA, CM",4.02,9.72,13,1994-07,470.4
CM000004910,"DOUALA, CM",4.02,9.72,13,1994-08,858.3
CM000004910,"DOUALA, CM",4.02,9.72,13,1994-10,236.2
CM000004910,"DOUALA, CM",4.02,9.72,13,1995-05,296.7
CM000004910,"DOUALA, CM",4.02,9.72,13,1995-06,374.6
CM000004910,"DOUALA, CM",4.02,9.72,13,1995-07,552
CM000004910,"DOUALA, CM",4.02,9.72,13,1995-08,788.1
CM000004910,"DOUALA, CM",4.02,9.72,13,1995-09,537.4
CM000004910,"DOUALA, CM",4.02,9.72,13,1996-07,321.5
CM000004910,"DOUALA, CM",4.02,9.72,13,1996-08,533.7
CM000004910,"DOUALA, CM",4.02,9.72,13,1996-09,392.2
