STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1980-01,204.2
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1980-02,201.6
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1980-03,351.2
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1980-04,151.8
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1980-05,74
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1980-06,20.6
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1980-08,21.6
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1980-09,19.6
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1980-10,312.6
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1980-11,225.8
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1980-12,187
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1981-01,152
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1981-02,242.2
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1981-03,131.6
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1981-04,187
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1981-05,95.8
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1981-06,53.8
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1981-07,35.6
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1981-08,29.7
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1981-09,35.1
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1981-11,173.9
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1981-12,253.8
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1982-01,302.8
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1982-02,251.8
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1982-05,82.4
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1982-06,0
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1982-07,32.4
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1982-08,54.2
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1982-09,133.6
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1982-10,138.5
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1982-11,131.8
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1982-12,222
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1983-01,169.6
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1983-03,256.2
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1983-04,203.6
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1983-05,112.6
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1983-06,49.2
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1983-07,0
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1983-08,7.7
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1983-09,42.5
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1983-10,89.6
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1983-11,220.4
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1983-12,298.2
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1984-01,329
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1984-03,301.8
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1984-04,302
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1984-05,77
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1984-06,3.5
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1984-07,21.4
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1984-08,33.2
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1984-09,84.5
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1984-10,198.6
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1984-11,102.7
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1984-12,296.3
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1985-01,211.6
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1985-02,406.6
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1985-03,356.1
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1985-04,317.6
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1985-05,74
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1985-06,0
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1985-07,5.8
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1985-08,3
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1985-09,58.8
BR000964001,"PALMEIRAL, BR",-9.52,-64.81,0,1985-10,203.9
