STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1987-01,205.3
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1987-02,186.8
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1987-03,457.2
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1987-04,287.1
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1987-05,180.8
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1987-06,24.6
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1987-07,2
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1987-08,9.1
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1987-09,77.5
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1987-10,236
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1987-11,153.6
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1987-12,262.1
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1988-01,352.9
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1988-02,346.1
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1988-03,377.2
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1988-04,418.7
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1988-05,217.8
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1988-06,68.2
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1988-07,0
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1988-08,0
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1988-09,122
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1988-10,220.1
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1988-11,246.1
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1988-12,382.3
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1989-02,268.6
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1989-03,468.3
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1989-04,314.9
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1989-05,155.8
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1989-06,55.6
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1989-07,4
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1989-08,88.4
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1989-09,98.8
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1989-10,114.8
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1989-11,217.2
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1989-12,598.6
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1990-01,275.2
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1990-02,473.8
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1990-03,312.4
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1990-04,216.5
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1990-05,73.7
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1990-06,19.5
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1990-07,91.1
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1990-08,35.3
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1990-09,49.7
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1990-10,161.8
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1990-11,217.8
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1990-12,317.9
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1992-05,111.6
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1992-06,9.4
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1992-07,0
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1992-08,1.5
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1992-09,26.8
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1992-10,192.1
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1992-11,118.5
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1992-12,211
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1993-01,313.3
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1993-02,279.3
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1993-03,154
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1993-04,199.6
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1993-05,107
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1993-06,14.2
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1993-07,14.8
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1993-08,108.3
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1993-09,108.4
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1993-10,113.4
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1993-11,207.6
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1993-12,293.5
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1994-01,273
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1994-02,180.4
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1994-03,397.5
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1994-04,286.7
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1994-05,122
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1994-06,50.5
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1994-07,0
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1994-08,0
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1994-09,131.4
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1994-10,141.9
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1994-11,73.1
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1994-12,266.5
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1995-01,256.4
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1995-02,466.3
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1995-03,131.1
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1995-04,460.1
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1995-05,348.8
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1995-06,16.3
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1995-07,10.6
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1995-08,24.5
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1995-09,14.7
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1995-10,103.4
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1995-11,231.9
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1995-12,401.3
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1996-01,188.9
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1996-02,292.9
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1996-03,279.9
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1996-04,246.2
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1996-05,150
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1996-06,1
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1996-07,0
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1996-08,78
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1996-09,20.3
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1996-10,270.2
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1996-11,353.7
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1996-12,176.4
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1997-01,136.6
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1997-02,129.6
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1997-03,284
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1997-04,383.2
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1997-05,12.9
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1997-06,19.5
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1997-07,0
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1997-08,25
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1997-09,34.2
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1997-10,127.3
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1998-02,152.2
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1998-03,273
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1998-04,223.2
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1998-05,100.2
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1998-06,28.1
BR000555002,"KM 1130 BR 163, BR",-6.67,-55.5,0,1998-07,3.8
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1980-01,443
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1980-02,598
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1980-03,353
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1980-04,151
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1980-05,33
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1980-06,80
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1980-07,0
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1980-08,0
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1980-09,179
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1980-10,184
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1980-11,262
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1980-12,715
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1981-01,444
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1981-02,463
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1981-03,487
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1981-04,255
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1981-05,44
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1981-06,30
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1981-07,0
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1981-08,0
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1981-09,73
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1981-10,350
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1981-11,423
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1981-12,434.9
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1982-01,381.8
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1982-02,131.6
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1982-03,415.1
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1982-04,251.4
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1982-05,26
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1982-06,0.2
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1982-07,2.1
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1982-08,15.3
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1982-09,223.3
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1982-10,79.2
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1982-11,287.9
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1982-12,22.7
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1983-01,196
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1983-02,214
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1983-03,474
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1983-04,173
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1983-05,24
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1983-06,0
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1983-07,7
BR001057000,"FAZENDA AGROTEP, BR",-10.88,-57.58,0,1983-08,1
