"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1980-01","122.6"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1980-02","155.0"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1980-03","236.6"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1980-04","130.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1980-05","279.2"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1980-06","357.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1980-07","113.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1980-08","132.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1980-09","184.0"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1980-10","156.6"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1980-11","119.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1980-12","194.2"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1981-01","28.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1981-02","106.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1981-03","158.6"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1981-04","123.9"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1981-05","175.2"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1981-06","166.6"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1981-07","94.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1981-08","230.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1981-09","189.2"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1981-10","58.0"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1981-11","42.0"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1981-12","76.0"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1982-01","364.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1982-02","80.2"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1982-03","57.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1982-04","341.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1982-05","284.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1982-06","137.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1982-07","118.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1982-08","134.0"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1982-09","45.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1982-10","89.2"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1982-11","22.6"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1982-12","84.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1983-01","2.0"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1983-02","255.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1983-03","134.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1983-04","227.2"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1983-05","147.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1983-06","182.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1983-07","37.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1983-08","183.9"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1983-09","171.2"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1983-10","120.0"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1983-11","105.2"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1983-12","262.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1984-01","210.6"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1984-02","103.0"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1984-03","157.2"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1984-04","221.6"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1984-05","86.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1984-06","255.6"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1984-07","168.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1984-08","50.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1984-09","119.6"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1984-10","152.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1984-11","142.1"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1984-12","128.0"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1985-01","238.0"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1985-02","168.5"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1985-03","243.6"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1985-04","70.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1985-05","223.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1985-06","98.0"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1985-07","234.6"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1985-08","152.6"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1985-09","76.2"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1985-10","85.0"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1985-11","133.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1985-12","189.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1986-01","43.2"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1986-02","154.0"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1986-03","188.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1986-04","177.2"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1986-05","245.2"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1986-06","147.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1986-07","254.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1986-08","30.3"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1986-09","174.0"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1986-10","144.2"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1986-11","166.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1986-12","104.2"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1987-01","90.0"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1987-02","50.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1987-03","116.0"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1987-04","170.6"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1987-05","237.1"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1987-06","166.0"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1987-07","146.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1987-08","151.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1987-09","54.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1987-10","162.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1987-11","35.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1987-12","126.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1988-01","186.6"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1988-02","262.6"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1988-03","72.6"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1988-04","295.2"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1988-05","159.9"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1988-06","340.7"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1988-07","224.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1988-08","80.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1988-09","213.7"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1988-10","72.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1988-11","200.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1988-12","164.0"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1989-01","115.2"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1989-02","184.2"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1989-03","187.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1989-04","128.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1989-05","185.3"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1989-06","134.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1989-07","164.3"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1989-08","102.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1989-09","131.2"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1989-10","211.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1989-11","166.0"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1989-12","66.6"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1990-01","244.2"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1990-02","115.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1990-03","122.0"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1990-04","315.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1990-05","215.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1990-06","255.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1990-07","161.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1990-08","108.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1990-09","72.0"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1990-10","101.2"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1990-11","111.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1990-12","141.6"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1991-01","73.0"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1991-02","65.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1991-03","175.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1991-04","161.0"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1991-05","160.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1991-06","282.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1991-07","190.0"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1991-08","181.8"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1991-09","109.7"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1991-10","92.2"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1991-11","20.0"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1991-12","96.0"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1992-01","142.5"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1992-02","83.9"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1992-03","163.4"
"BR000066000","LIVRAMENTO, BR","-0.29","-66.15","0.0","1992-04","220.8"
