"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1994-03","325.6"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1994-04","541.5"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1994-05","179.1"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1994-06","192.6"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1994-07","110.5"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1994-08","193.7"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1994-09","160.7"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1994-10","186.2"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1994-11","150.8"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1994-12","151.6"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1995-01","156.0"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1995-02","171.7"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1995-03","397.0"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1995-04","340.5"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1995-05","402.9"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1995-06","154.9"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1995-07","81.8"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1995-08","79.9"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1995-09","76.3"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1995-10","120.7"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1995-11","234.5"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1995-12","202.2"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1996-01","289.7"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1996-02","317.7"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1996-03","413.0"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1996-04","340.1"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1996-05","361.8"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1996-06","173.8"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1996-07","119.3"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1996-08","125.7"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1996-09","107.7"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1996-10","194.6"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1996-11","143.8"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1996-12","228.1"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1997-01","180.7"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1997-02","268.5"
"BR000259004","RIO PRETO DA EVA, BR","-2.7","-59.7","0.0","1997-03","398.8"
