date,temp
1/01/1980,NA
1/02/1980,NA
1/03/1980,NA
1/04/1980,NA
1/05/1980,NA
1/06/1980,NA
1/07/1980,NA
1/08/1980,NA
1/09/1980,NA
1/10/1980,NA
1/11/1980,NA
1/12/1980,NA
1/01/1981,NA
1/02/1981,NA
1/03/1981,NA
1/04/1981,NA
1/05/1981,NA
1/06/1981,NA
1/07/1981,NA
1/08/1981,NA
1/09/1981,NA
1/10/1981,NA
1/11/1981,NA
1/12/1981,NA
1/01/1982,NA
1/02/1982,NA
1/03/1982,NA
1/04/1982,NA
1/05/1982,NA
1/06/1982,NA
1/07/1982,NA
1/08/1982,NA
1/09/1982,NA
1/10/1982,NA
1/11/1982,NA
1/12/1982,NA
1/01/1983,NA
1/02/1983,NA
1/03/1983,NA
1/04/1983,NA
1/05/1983,NA
1/06/1983,NA
1/07/1983,NA
1/08/1983,NA
1/09/1983,NA
1/10/1983,NA
1/11/1983,NA
1/12/1983,NA
1/01/1984,NA
1/02/1984,NA
1/03/1984,NA
1/04/1984,NA
1/05/1984,NA
1/06/1984,25.61451613
1/07/1984,24.70757576
1/08/1984,NA
1/09/1984,NA
1/10/1984,NA
1/11/1984,25.97658228
1/12/1984,NA
1/01/1985,26.81935484
1/02/1985,26.9
1/03/1985,26.33571429
1/04/1985,26.29090909
1/05/1985,26.26666667
1/06/1985,23.90714286
1/07/1985,23.5359375
1/08/1985,NA
1/09/1985,NA
1/10/1985,26.5
1/11/1985,26.6
1/12/1985,27.32
1/01/1986,27.23103448
1/02/1986,NA
1/03/1986,NA
1/04/1986,26.39882353
1/05/1986,26.94065934
1/06/1986,NA
1/07/1986,23.74567901
1/08/1986,NA
1/09/1986,NA
1/10/1986,25.58910891
1/11/1986,25.81923077
1/12/1986,26.15892857
1/01/1987,28.00181818
1/02/1987,NA
1/03/1987,NA
1/04/1987,27.70707965
1/05/1987,NA
1/06/1987,25.63551402
1/07/1987,NA
1/08/1987,NA
1/09/1987,26.52857143
1/10/1987,NA
1/11/1987,NA
1/12/1987,NA
1/01/1988,NA
1/02/1988,NA
1/03/1988,NA
1/04/1988,NA
1/05/1988,NA
1/06/1988,NA
1/07/1988,NA
1/08/1988,NA
1/09/1988,NA
1/10/1988,NA
1/11/1988,NA
1/12/1988,25.09090909
1/01/1989,NA
1/02/1989,27.26875
1/03/1989,NA
1/04/1989,NA
1/05/1989,NA
1/06/1989,NA
1/07/1989,NA
1/08/1989,24.86545455
1/09/1989,25.425
1/10/1989,24.2
1/11/1989,25.98285714
1/12/1989,NA
1/01/1990,NA
1/02/1990,NA
1/03/1990,NA
1/04/1990,NA
1/05/1990,26.61395349
1/06/1990,NA
1/07/1990,NA
1/08/1990,NA
1/09/1990,NA
1/10/1990,NA
1/11/1990,NA
1/12/1990,NA
1/01/1991,29.11904762
1/02/1991,26.62
1/03/1991,NA
1/04/1991,26.03333333
1/05/1991,28.81538462
1/06/1991,23.45
1/07/1991,NA
1/08/1991,24.23571429
1/09/1991,NA
1/10/1991,NA
1/11/1991,27.02666667
1/12/1991,NA
1/01/1992,NA
1/02/1992,NA
1/03/1992,NA
1/04/1992,26.78241758
1/05/1992,26.74198473
1/06/1992,24.01097561
1/07/1992,23.13820225
1/08/1992,NA
1/09/1992,NA
1/10/1992,NA
1/11/1992,NA
1/12/1992,NA
1/01/1993,26.67361111
1/02/1993,27.05205479
1/03/1993,NA
1/04/1993,NA
1/05/1993,26.91111111
1/06/1993,NA
1/07/1993,NA
1/08/1993,24.31044776
1/09/1993,26.92571429
1/10/1993,NA
1/11/1993,27.23424658
1/12/1993,26.35543478
1/01/1994,27.26666667
1/02/1994,27.60405405
1/03/1994,NA
1/04/1994,NA
1/05/1994,26.14606742
1/06/1994,NA
1/07/1994,23.33179191
1/08/1994,24.39751553
1/09/1994,25.44661654
1/10/1994,25.60084746
1/11/1994,NA
1/12/1994,27.10512821
1/01/1995,27.65555556
1/02/1995,NA
1/03/1995,27.10744681
1/04/1995,27.59
1/05/1995,NA
1/06/1995,25.38888889
1/07/1995,24.54090909
1/08/1995,25.21416667
1/09/1995,25.8605042
1/10/1995,26.10434783
1/11/1995,26.03571429
1/12/1995,25.17142857
1/01/1996,29.3
1/02/1996,32
1/03/1996,26.4
1/04/1996,NA
1/05/1996,29.5
1/06/1996,25.30277778
1/07/1996,24.00420168
1/08/1996,NA
1/09/1996,25.578
1/10/1996,25.85897436
1/11/1996,26.10220588
1/12/1996,NA
1/01/1997,NA
1/02/1997,27.26477273
1/03/1997,26.98231293
1/04/1997,26.56918239
1/05/1997,26.5474026
1/06/1997,24.52222222
1/07/1997,23.47142857
1/08/1997,23.71111111
1/09/1997,25.59285714
1/10/1997,27.76
1/11/1997,26.74264706
1/12/1997,26.63473054
1/01/1998,NA
1/02/1998,28.25359477
1/03/1998,28.20120482
1/04/1998,27.92921348
1/05/1998,NA
1/06/1998,26.3625
1/07/1998,24.98564103
1/08/1998,25.07795276
1/09/1998,NA
1/10/1998,NA
1/11/1998,26.16237624
1/12/1998,26.42142857
1/01/1999,26.92479339
1/02/1999,NA
1/03/1999,27.07559524
1/04/1999,26.41208054
1/05/1999,NA
1/06/1999,25.59885714
1/07/1999,24.42474227
1/08/1999,NA
1/09/1999,NA
1/10/1999,25.61502591
1/11/1999,NA
1/12/1999,NA
1/01/2000,26.42085561
1/02/2000,26.65081081
1/03/2000,27.21942446
1/04/2000,31
1/05/2000,26.73222222
1/06/2000,NA
1/07/2000,23.80534351
1/08/2000,24.39761905
1/09/2000,25.60634921
1/10/2000,NA
1/11/2000,NA
1/12/2000,26.39
1/01/2001,26.98309859
1/02/2001,27.47114094
1/03/2001,27.0311828
1/04/2001,NA
1/05/2001,27.17034884
1/06/2001,25.33582888
1/07/2001,23.74516129
1/08/2001,23.7393617
1/09/2001,24.99130435
1/10/2001,26.2375
1/11/2001,26.09700599
1/12/2001,26.2611399
1/01/2002,26.78021978
1/02/2002,27.32138365
1/03/2002,27.05589744
1/04/2002,27.65
1/05/2002,NA
1/06/2002,25.6673913
1/07/2002,24.44565217
1/08/2002,NA
1/09/2002,26.03031915
1/10/2002,NA
1/11/2002,NA
1/12/2002,NA
1/01/2003,27.19050279
1/02/2003,27.56935484
1/03/2003,27.71172414
1/04/2003,NA
1/05/2003,NA
1/06/2003,NA
1/07/2003,25.32962963
1/08/2003,25.16494253
1/09/2003,NA
1/10/2003,26.89689119
1/11/2003,26.99491525
1/12/2003,NA
1/01/2004,NA
1/02/2004,27.87289157
1/03/2004,28.65095541
1/04/2004,27.74876543
1/05/2004,NA
1/06/2004,24.05
1/07/2004,24.36099291
1/08/2004,NA
1/09/2004,26.66504854
1/10/2004,26.72884615
1/11/2004,NA
1/12/2004,NA
1/01/2005,NA
1/02/2005,28.28899083
1/03/2005,28.10923077
1/04/2005,27.96788991
1/05/2005,26.89565217
1/06/2005,24.67857143
1/07/2005,24.17321429
1/08/2005,24.56969697
1/09/2005,NA
1/10/2005,26.01465517
1/11/2005,27.71325301
1/12/2005,27.26147541
1/01/2006,27.63643411
1/02/2006,NA
1/03/2006,27.8984375
1/04/2006,NA
1/05/2006,NA
1/06/2006,26.72125984
1/07/2006,24.53145161
1/08/2006,NA
1/09/2006,26.08373984
1/10/2006,27.22583333
1/11/2006,27.16086957
1/12/2006,27.24418605
1/01/2007,NA
1/02/2007,NA
1/03/2007,NA
1/04/2007,28.11343284
1/05/2007,NA
1/06/2007,NA
1/07/2007,NA
1/08/2007,25.38083333
1/09/2007,NA
1/10/2007,27.07337662
1/11/2007,27.3104
1/12/2007,26.8483871
1/01/2008,27.50491803
1/02/2008,NA
1/03/2008,27.6512
1/04/2008,NA
1/05/2008,NA
1/06/2008,NA
1/07/2008,25.09716312
1/08/2008,25.89225352
1/09/2008,26.63566434
1/10/2008,27.51691176
1/11/2008,27.22344828
1/12/2008,27.68431373
1/01/2009,26.96094675
1/02/2009,27.375
1/03/2009,27.96356589
1/04/2009,28.43486239
1/05/2009,NA
1/06/2009,26.29637681
1/07/2009,24.56470588
1/08/2009,25.22033898
1/09/2009,27.12755102
1/10/2009,27.45583333
1/11/2009,27.12847222
1/12/2009,28.0766129
1/01/2010,27.53768116
1/02/2010,29.09393939
1/03/2010,28.47950311
1/04/2010,28.25031847
1/05/2010,27.4
1/06/2010,NA
1/07/2010,24.35612903
1/08/2010,NA
1/09/2010,NA
1/10/2010,NA
1/11/2010,27.54457831
1/12/2010,NA
1/01/2011,NA
1/02/2011,NA
1/03/2011,NA
1/04/2011,27.70240964
1/05/2011,27.0375
1/06/2011,25.66242038
1/07/2011,24.94545455
1/08/2011,NA
1/09/2011,26.98201439
1/10/2011,27.23071895
1/11/2011,NA
1/12/2011,27.38742138
1/01/2012,27.66780822
1/02/2012,27.09508197
1/03/2012,28.67837838
1/04/2012,28.31904762
1/05/2012,27.99869281
1/06/2012,25.58483146
1/07/2012,24.49497717
1/08/2012,NA
1/09/2012,NA
1/10/2012,26.85464481
1/11/2012,27.20967742
1/12/2012,27.32619048
1/01/2013,28.36551724
1/02/2013,28.77452229
1/03/2013,NA
1/04/2013,28.53433735
1/05/2013,27.59105263
1/06/2013,25.56190476
1/07/2013,23.88594595
1/08/2013,24.7244898
1/09/2013,26.41948718
1/10/2013,26.66731707
1/11/2013,26.86610169
1/12/2013,27.43352941
1/01/2014,28.06243094
1/02/2014,28.31768293
1/03/2014,28.17593583
1/04/2014,28.05420561
1/05/2014,27.97078652
1/06/2014,26.19261364
1/07/2014,24.3408284
1/08/2014,NA
1/09/2014,26.11314286
1/10/2014,27.42916667
1/11/2014,NA
1/12/2014,27.14216867
1/01/2015,28.00510204
1/02/2015,28.24146341
1/03/2015,28.7769697
1/04/2015,28.42360248
1/05/2015,27.75868263
1/06/2015,25.6255814
1/07/2015,24.91978022
1/08/2015,24.80276243
1/09/2015,26.48011696
1/10/2015,27.71788079
1/11/2015,27.27371429
1/12/2015,28.13406593
1/01/2016,28.9125
1/02/2016,29.2827381
1/03/2016,28.85433526
1/04/2016,28.75988024
1/05/2016,NA
1/06/2016,26.59869281
1/07/2016,25.89787234
1/08/2016,26.25968992
1/09/2016,NA
1/10/2016,29.00693069
1/11/2016,29.00512821
1/12/2016,29.36351351
