date,temp
1/01/1980,NA
1/02/1980,NA
1/03/1980,NA
1/04/1980,NA
1/05/1980,NA
1/06/1980,NA
1/07/1980,NA
1/08/1980,NA
1/09/1980,NA
1/10/1980,NA
1/11/1980,NA
1/12/1980,NA
1/01/1981,NA
1/02/1981,NA
1/03/1981,NA
1/04/1981,NA
1/05/1981,NA
1/06/1981,NA
1/07/1981,NA
1/08/1981,NA
1/09/1981,NA
1/10/1981,NA
1/11/1981,NA
1/12/1981,NA
1/01/1982,NA
1/02/1982,NA
1/03/1982,NA
1/04/1982,NA
1/05/1982,NA
1/06/1982,NA
1/07/1982,NA
1/08/1982,NA
1/09/1982,NA
1/10/1982,NA
1/11/1982,NA
1/12/1982,NA
1/01/1983,NA
1/02/1983,NA
1/03/1983,NA
1/04/1983,NA
1/05/1983,NA
1/06/1983,NA
1/07/1983,NA
1/08/1983,NA
1/09/1983,NA
1/10/1983,NA
1/11/1983,NA
1/12/1983,NA
1/01/1984,NA
1/02/1984,NA
1/03/1984,23.25
1/04/1984,NA
1/05/1984,24.99259259
1/06/1984,22.75
1/07/1984,23.90769231
1/08/1984,NA
1/09/1984,NA
1/10/1984,24.16530612
1/11/1984,24.73035714
1/12/1984,NA
1/01/1985,NA
1/02/1985,24.9
1/03/1985,NA
1/04/1985,NA
1/05/1985,NA
1/06/1985,25.60322581
1/07/1985,23.77755102
1/08/1985,21.475
1/09/1985,NA
1/10/1985,NA
1/11/1985,NA
1/12/1985,NA
1/01/1986,26.54285714
1/02/1986,NA
1/03/1986,24.34821429
1/04/1986,26.92413793
1/05/1986,26.39350649
1/06/1986,25.74102564
1/07/1986,24.6984375
1/08/1986,25.30634921
1/09/1986,25.14285714
1/10/1986,NA
1/11/1986,25.36666667
1/12/1986,24.55166667
1/01/1987,26.20625
1/02/1987,NA
1/03/1987,27.61216216
1/04/1987,NA
1/05/1987,NA
1/06/1987,26.23188406
1/07/1987,NA
1/08/1987,25.81315789
1/09/1987,NA
1/10/1987,NA
1/11/1987,NA
1/12/1987,26.81764706
1/01/1988,26.19565217
1/02/1988,27.74468085
1/03/1988,NA
1/04/1988,NA
1/05/1988,NA
1/06/1988,24.61666667
1/07/1988,NA
1/08/1988,24.64444444
1/09/1988,NA
1/10/1988,23.14666667
1/11/1988,NA
1/12/1988,NA
1/01/1989,NA
1/02/1989,NA
1/03/1989,NA
1/04/1989,26.772
1/05/1989,NA
1/06/1989,NA
1/07/1989,NA
1/08/1989,NA
1/09/1989,NA
1/10/1989,NA
1/11/1989,NA
1/12/1989,NA
1/01/1990,27.45789474
1/02/1990,27.49166667
1/03/1990,NA
1/04/1990,22.5
1/05/1990,NA
1/06/1990,NA
1/07/1990,NA
1/08/1990,NA
1/09/1990,NA
1/10/1990,NA
1/11/1990,24.21666667
1/12/1990,26.7
1/01/1991,NA
1/02/1991,NA
1/03/1991,NA
1/04/1991,NA
1/05/1991,26.86
1/06/1991,NA
1/07/1991,28.2
1/08/1991,NA
1/09/1991,NA
1/10/1991,20.5
1/11/1991,24.21428571
1/12/1991,NA
1/01/1992,26.39411765
1/02/1992,28.57826087
1/03/1992,NA
1/04/1992,27.75
1/05/1992,24.5
1/06/1992,NA
1/07/1992,24.3
1/08/1992,24.30588235
1/09/1992,24.48214286
1/10/1992,24.73559322
1/11/1992,NA
1/12/1992,26.14888889
1/01/1993,25.97868852
1/02/1993,26.28113208
1/03/1993,28.22222222
1/04/1993,26.35061728
1/05/1993,NA
1/06/1993,NA
1/07/1993,25.3929078
1/08/1993,24.82643678
1/09/1993,NA
1/10/1993,NA
1/11/1993,NA
1/12/1993,NA
1/01/1994,25.76470588
1/02/1994,26.86308725
1/03/1994,NA
1/04/1994,NA
1/05/1994,NA
1/06/1994,NA
1/07/1994,25.39240506
1/08/1994,24.78658537
1/09/1994,NA
1/10/1994,24.12727273
1/11/1994,25.16216216
1/12/1994,25.20672269
1/01/1995,25.58383838
1/02/1995,24.61481481
1/03/1995,NA
1/04/1995,25.044
1/05/1995,26.35517241
1/06/1995,NA
1/07/1995,24.61621622
1/08/1995,24.9377551
1/09/1995,25.26588235
1/10/1995,24.58461538
1/11/1995,NA
1/12/1995,25.76304348
1/01/1996,25.98571429
1/02/1996,25.3969697
1/03/1996,25.53380282
1/04/1996,25.10147059
1/05/1996,NA
1/06/1996,25.896
1/07/1996,24.42277228
1/08/1996,24.62727273
1/09/1996,24.14871795
1/10/1996,24.5
1/11/1996,24.54659091
1/12/1996,24.63026316
1/01/1997,25.70338983
1/02/1997,25.975
1/03/1997,26.83804348
1/04/1997,25.99821429
1/05/1997,25.43882353
1/06/1997,NA
1/07/1997,NA
1/08/1997,NA
1/09/1997,NA
1/10/1997,NA
1/11/1997,NA
1/12/1997,NA
1/01/1998,26.4
1/02/1998,28.08108108
1/03/1998,NA
1/04/1998,27.2625
1/05/1998,27.01764706
1/06/1998,26.35087719
1/07/1998,25.35277778
1/08/1998,24.81451613
1/09/1998,24.25897436
1/10/1998,NA
1/11/1998,24.3475
1/12/1998,25.04634146
1/01/1999,25.58333333
1/02/1999,26.53913043
1/03/1999,NA
1/04/1999,26.13333333
1/05/1999,NA
1/06/1999,24.51153846
1/07/1999,25.78709677
1/08/1999,24.9462963
1/09/1999,NA
1/10/1999,25.21714286
1/11/1999,24.28918919
1/12/1999,25.41666667
1/01/2000,26.35849057
1/02/2000,25.46603774
1/03/2000,27.12962963
1/04/2000,25.95806452
1/05/2000,26.42142857
1/06/2000,NA
1/07/2000,24.6953125
1/08/2000,23.52571429
1/09/2000,24.7295082
1/10/2000,24.87938144
1/11/2000,NA
1/12/2000,25.30594059
1/01/2001,24.87184466
1/02/2001,26.42065217
1/03/2001,NA
1/04/2001,25.93442623
1/05/2001,NA
1/06/2001,25.46027397
1/07/2001,NA
1/08/2001,24.92875
1/09/2001,25.09690722
1/10/2001,NA
1/11/2001,25.12149533
1/12/2001,NA
1/01/2002,24.73454545
1/02/2002,26.43653846
1/03/2002,26.92831858
1/04/2002,27.01333333
1/05/2002,27
1/06/2002,NA
1/07/2002,24.43333333
1/08/2002,24.92
1/09/2002,NA
1/10/2002,NA
1/11/2002,NA
1/12/2002,27.45
1/01/2003,20.4
1/02/2003,NA
1/03/2003,33
1/04/2003,26.25416667
1/05/2003,26.29589041
1/06/2003,27.4
1/07/2003,26.7
1/08/2003,NA
1/09/2003,NA
1/10/2003,24.15
1/11/2003,NA
1/12/2003,27.6
1/01/2004,NA
1/02/2004,23.2
1/03/2004,20.4
1/04/2004,NA
1/05/2004,27.4
1/06/2004,NA
1/07/2004,NA
1/08/2004,NA
1/09/2004,26.1
1/10/2004,NA
1/11/2004,NA
1/12/2004,NA
1/01/2005,NA
1/02/2005,23.6
1/03/2005,25
1/04/2005,NA
1/05/2005,NA
1/06/2005,23.23333333
1/07/2005,NA
1/08/2005,NA
1/09/2005,NA
1/10/2005,NA
1/11/2005,23.5
1/12/2005,NA
1/01/2006,NA
1/02/2006,NA
1/03/2006,NA
1/04/2006,25.5
1/05/2006,NA
1/06/2006,24.5
1/07/2006,NA
1/08/2006,NA
1/09/2006,NA
1/10/2006,24
1/11/2006,NA
1/12/2006,23.2
1/01/2007,NA
1/02/2007,NA
1/03/2007,26.27777778
1/04/2007,NA
1/05/2007,26.43870968
1/06/2007,25.55268817
1/07/2007,25.40434783
1/08/2007,24.75375
1/09/2007,24.71413043
1/10/2007,25.03736264
1/11/2007,25.12
1/12/2007,25.73866667
1/01/2008,25.4826087
1/02/2008,24.92162162
1/03/2008,25.984
1/04/2008,26.39642857
1/05/2008,26.59642857
1/06/2008,25.54693878
1/07/2008,24.82096774
1/08/2008,24.64333333
1/09/2008,25.78793103
1/10/2008,25.40898876
1/11/2008,25.8712766
1/12/2008,25.91376147
1/01/2009,25.57619048
1/02/2009,25.92268041
1/03/2009,27.33276836
1/04/2009,26.9375
1/05/2009,26.93765432
1/06/2009,25.38263473
1/07/2009,25.81333333
1/08/2009,25.83580247
1/09/2009,26.00823529
1/10/2009,25.86049383
1/11/2009,25.46857143
1/12/2009,25.89316239
1/01/2010,26.86020408
1/02/2010,27.01018519
1/03/2010,27.07362637
1/04/2010,27.22980769
1/05/2010,26.732
1/06/2010,25.5048
1/07/2010,24.83928571
1/08/2010,25.59565217
1/09/2010,24.79189189
1/10/2010,25.2048951
1/11/2010,24.38294574
1/12/2010,25.51666667
1/01/2011,24.39931507
1/02/2011,24.92121212
1/03/2011,25.61076923
1/04/2011,25.040625
1/05/2011,25.31774194
1/06/2011,25.30072464
1/07/2011,25.28296296
1/08/2011,24.75931034
1/09/2011,24.15586207
1/10/2011,24.35263158
1/11/2011,24.74
1/12/2011,25.67692308
1/01/2012,25.67368421
1/02/2012,26.41171875
1/03/2012,26.20149254
1/04/2012,26.56850394
1/05/2012,25.79319728
1/06/2012,25.17297297
1/07/2012,25.11146497
1/08/2012,25.06936416
1/09/2012,25.25255474
1/10/2012,25.44010695
1/11/2012,25.23640777
1/12/2012,25.7905
1/01/2013,26.49782609
1/02/2013,26.82057143
1/03/2013,26.99795918
1/04/2013,26.4352657
1/05/2013,26.30932642
1/06/2013,26.29887006
1/07/2013,25.16702703
1/08/2013,24.95336538
1/09/2013,25.28767773
1/10/2013,25.07359551
1/11/2013,25.07195767
1/12/2013,25.26806283
1/01/2014,26.49627907
1/02/2014,27.10258065
1/03/2014,26.84081633
1/04/2014,26.4965035
1/05/2014,26.44504505
1/06/2014,25.9371134
1/07/2014,NA
1/08/2014,25.22311111
1/09/2014,24.97173913
1/10/2014,25.48870293
1/11/2014,25.73863636
1/12/2014,25.58009259
1/01/2015,24.30663265
1/02/2015,26.59851485
1/03/2015,NA
1/04/2015,26.4
1/05/2015,26.49432314
1/06/2015,25.74212963
1/07/2015,25.90666667
1/08/2015,25.5825
1/09/2015,25.36894977
1/10/2015,25.43063584
1/11/2015,25.63105023
1/12/2015,24.95570776
1/01/2016,25.62083333
1/02/2016,27.49545455
1/03/2016,27.70898876
1/04/2016,27.36394231
1/05/2016,26.5722467
1/06/2016,25.76232558
1/07/2016,25.65181818
1/08/2016,25.6426009
1/09/2016,25.45903084
1/10/2016,25.82566372
1/11/2016,25.69449541
1/12/2016,25.95391304
