STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,1981-02,344.6
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,1981-03,322.8
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,1981-06,71.1
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,1981-12,170
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,1993-03,
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,1993-08,
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,1994-10,7.9
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,1995-01,267.3
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,1995-02,
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,1995-05,102.9
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,1995-08,54.1
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,1995-09,97.5
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,1996-03,
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,1997-01,48.6
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,1997-02,
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,1997-09,
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,1998-05,93.2
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,1998-10,83.4
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,1999-02,
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,1999-07,
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,2002-09,7.9
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,2003-04,
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,2003-05,
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,2003-07,27.1
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,2003-10,
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,2004-01,133.3
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,2004-02,109.9
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,2004-04,56.2
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,2004-05,71.1
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,2004-06,15.1
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,2004-07,169.2
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,2004-08,0
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,2004-09,26.7
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,2004-10,76.5
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,2004-11,45.7
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,2004-12,
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,2005-01,256.6
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,2005-02,
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,2005-03,128
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,2005-04,124.5
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,2005-05,195.4
IDM00096221,"SULTAN MAHMUD BADARUDDIN II, ID",-2.898,104.701,14.9,2005-06,183
IDM00096195,"SULTAN THAHA, ID",-1.638,103.644,25,1981-02,145.3
IDM00096195,"SULTAN THAHA, ID",-1.638,103.644,25,1981-06,66.8
IDM00096195,"SULTAN THAHA, ID",-1.638,103.644,25,2005-02,35.5
IDM00096195,"SULTAN THAHA, ID",-1.638,103.644,25,2005-05,237.3
IDM00096195,"SULTAN THAHA, ID",-1.638,103.644,25,2005-06,308
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1992-11,76.7
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1993-02,61.9
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1993-03,120.5
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1993-04,126.1
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1993-05,55.5
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1993-08,0
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1993-09,20.3
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1993-10,169.2
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1993-12,
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1994-01,
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1994-02,15.7
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1994-04,104.9
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1994-06,168.5
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1994-07,0
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1994-08,49
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1994-09,17
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1994-10,4.6
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1994-11,158.3
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1994-12,62.8
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1995-01,151.6
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1995-02,51.9
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1995-06,31.9
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1995-07,70.1
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1995-08,13.6
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1995-09,60.5
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1995-10,358.1
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1995-11,203.3
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1995-12,55.1
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1996-01,38.3
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1996-02,131.4
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1996-03,22.1
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1996-04,91.4
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1996-05,2
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1996-06,31.5
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1996-07,12.9
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1996-08,11.4
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1996-10,106.5
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1996-11,90.3
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1996-12,145.5
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1997-01,24.4
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1997-03,83.9
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1997-04,36.3
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1997-05,99.1
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1997-07,0
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1997-08,0
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1997-09,0
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1997-10,48.9
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1997-11,83.4
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1998-04,180.6
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1998-05,
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1998-06,60.5
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1998-09,
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1998-10,181.3
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,1998-11,63
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,2002-09,96.1
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,2002-11,214
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,2002-12,187.3
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,2003-01,96
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,2003-02,193
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,2003-03,136
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,2003-04,164.6
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,2003-05,31
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,2003-06,6.9
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,2003-07,42.4
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,2003-08,20.8
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,2003-09,50.8
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,2003-11,213.4
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,2003-12,195.7
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,2004-02,21.8
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,2004-03,120.5
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,2004-05,14.7
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,2004-06,62
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,2004-08,23.4
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,2004-10,145
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,2004-12,142.9
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,2005-01,
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,2005-02,25.5
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,2005-03,56.5
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,2005-04,186.2
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,2005-05,92
IDM00096171,"JAPURA, ID",-0.353,102.335,18.9,2005-06,26.7
IDM00096109,"SULTAN SYARIF KASIM II, ID",0.461,101.445,31.1,1981-02,215.3
IDM00096109,"SULTAN SYARIF KASIM II, ID",0.461,101.445,31.1,1981-03,131.8
IDM00096109,"SULTAN SYARIF KASIM II, ID",0.461,101.445,31.1,1981-06,138.9
IDM00096109,"SULTAN SYARIF KASIM II, ID",0.461,101.445,31.1,1981-10,330.6
IDM00096109,"SULTAN SYARIF KASIM II, ID",0.461,101.445,31.1,1992-11,
IDM00096109,"SULTAN SYARIF KASIM II, ID",0.461,101.445,31.1,1992-12,
IDM00096109,"SULTAN SYARIF KASIM II, ID",0.461,101.445,31.1,1993-02,
IDM00096109,"SULTAN SYARIF KASIM II, ID",0.461,101.445,31.1,1993-08,69.9
IDM00096109,"SULTAN SYARIF KASIM II, ID",0.461,101.445,31.1,1993-09,47.5
IDM00096109,"SULTAN SYARIF KASIM II, ID",0.461,101.445,31.1,1994-01,74.9
IDM00096109,"SULTAN SYARIF KASIM II, ID",0.461,101.445,31.1,1994-02,215
IDM00096109,"SULTAN SYARIF KASIM II, ID",0.461,101.445,31.1,1994-04,137.6
IDM00096109,"SULTAN SYARIF KASIM II, ID",0.461,101.445,31.1,1994-05,179.2
IDM00096109,"SULTAN SYARIF KASIM II, ID",0.461,101.445,31.1,1994-06,
IDM00096109,"SULTAN SYARIF KASIM II, ID",0.461,101.445,31.1,1994-07,6.1
IDM00096109,"SULTAN SYARIF KASIM II, ID",0.461,101.445,31.1,1994-08,
IDM00096109,"SULTAN SYARIF KASIM II, ID",0.461,101.445,31.1,1994-09,18
IDM00096109,"SULTAN SYARIF KASIM II, ID",0.461,101.445,31.1,1994-10,84.1
IDM00096109,"SULTAN SYARIF KASIM II, ID",0.461,101.445,31.1,1994-12,
IDM00096109,"SULTAN SYARIF KASIM II, ID",0.461,101.445,31.1,1995-01,208.2
IDM00096109,"SULTAN SYARIF KASIM II, ID",0.461,101.445,31.1,1995-02,40.9
IDM00096109,"SULTAN SYARIF KASIM II, ID",0.461,101.445,31.1,1995-05,79.5
IDM00096109,"SULTAN SYARIF KASIM II, ID",0.461,101.445,31.1,1995-06,81.9
IDM00096109,"SULTAN SYARIF KASIM II, ID",0.461,101.445,31.1,1995-07,118.8
IDM00096109,"SULTAN SYARIF KASIM II, ID",0.461,101.445,31.1,1995-08,136.6
IDM00096109,"SULTAN SYARIF KASIM II, ID",0.461,101.445,31.1,1995-11,135.2
IDM00096109,"SULTAN SYARIF KASIM II, ID",0.461,101.445,31.1,1995-12,98.6
IDM00096109,"SULTAN SYARIF KASIM II, ID",0.461,101.445,31.1,1996-01,8.8
