"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1983-06","149.0"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1984-04","217.0"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1984-05","179.3"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1984-06","232.7"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1984-07","272.8"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1984-10","248.9"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1989-12","245.3"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1991-08","315.8"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1992-11","152.9"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1992-12","530.9"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1993-01","168.4"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1993-02","488.5"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1993-03","113.6"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1993-06","333.4"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1993-07","246.6"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1993-09","125.2"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1993-12","197.4"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1994-01","304.1"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1994-02","294.0"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1994-03","322.8"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1994-04","252.3"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1994-05","301.3"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1994-06","174.5"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1994-07","369.1"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1994-08","276.6"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1994-09","148.0"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1994-10","194.5"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1994-11","104.6"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1994-12","12.6"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1995-02","212.9"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1995-03","196.2"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1995-04","314.0"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1995-05","202.3"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1995-06","310.4"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1995-07","407.9"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1995-08","449.1"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1995-09","190.0"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1995-10","327.7"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1995-11","252.7"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1995-12","215.3"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1996-01","255.7"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1996-02","328.4"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1996-03","565.5"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1996-04","173.2"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1996-05","402.3"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1996-06","205.0"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1996-07","192.4"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1996-08","310.2"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1996-09","193.9"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1996-10","167.5"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1996-11","342.5"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1996-12","500.6"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1997-01","228.3"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1997-02","353.8"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1997-03","442.7"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1997-04","159.8"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1997-05","55.2"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1997-06","185.8"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1997-07","79.7"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1997-08","115.3"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1997-09","75.7"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1997-10","12.5"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1997-11","80.5"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1998-01","297.0"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1998-04","125.8"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1998-07","103.8"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1998-08","298.1"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1998-09","518.3"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1998-10","178.9"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1998-11","318.2"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1999-10","102.9"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","1999-11","188.9"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","2009-09","450.8"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","2009-10","578.2"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","2009-11","203.9"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","2010-01","331.1"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","2010-04","209.6"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","2010-07","222.3"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","2010-09","242.9"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","2010-10","263.0"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","2010-12","223.4"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","2011-02","163.6"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","2011-08","267.0"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","2011-12","265.5"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","2012-04","235.3"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","2012-07","624.9"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","2012-09","511.2"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","2013-04","172.9"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","2014-04","344.9"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","2014-09","232.5"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","2014-10","416.9"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","2015-04","206.4"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","2016-02","517.4"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","2016-08","249.4"
"BP000091503","MUNDA, BP","-8.333","157.267","3.0","2016-12","302.8"
