STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP
PPM00092001,"KIUNGA W.O., PP",-6.083,141.183,35,1998-06,307.2
PPM00092001,"KIUNGA W.O., PP",-6.083,141.183,35,1998-09,540.4
PPM00092001,"KIUNGA W.O., PP",-6.083,141.183,35,2000-04,293.7
PPM00092001,"KIUNGA W.O., PP",-6.083,141.183,35,2000-11,493.3
PPM00092001,"KIUNGA W.O., PP",-6.083,141.183,35,2001-01,583.1
PPM00092001,"KIUNGA W.O., PP",-6.083,141.183,35,2001-02,408.2
PPM00092001,"KIUNGA W.O., PP",-6.083,141.183,35,2001-11,295.4
PPM00092001,"KIUNGA W.O., PP",-6.083,141.183,35,2002-03,570.2
PPM00092001,"KIUNGA W.O., PP",-6.083,141.183,35,2002-06,413.9
