DATE,TAVG,NAME
197602,25.6,banningville
197603,26.7,banningville
197604,27.0,banningville
197605,26.9,banningville
197606,25.6,banningville
197607,24.8,banningville
197608,25.4,banningville
197609,26.6,banningville
197610,26.2,banningville
197611,26.0,banningville
197612,25.4,banningville
197701,26.6,banningville
197702,26.4,banningville
197703,26.8,banningville
197704,27.4,banningville
197705,27.0,banningville
197706,25.6,banningville
197707,25.0,banningville
197708,25.7,banningville
197709,26.6,banningville
197710,26.5,banningville
197711,25.9,banningville
197712,26.4,banningville
197801,26.7,banningville
197802,26.9,banningville
197803,27.7,banningville
197804,27.3,banningville
197805,26.9,banningville
197806,25.6,banningville
197807,24.9,banningville
197808,25.9,banningville
197809,26.8,banningville
197810,26.7,banningville
197811,26.2,banningville
197812,26.3,banningville
197901,26.4,banningville
197902,26.8,banningville
197903,27.3,banningville
197904,27.4,banningville
197905,26.9,banningville
197906,26.2,banningville
197907,25.4,banningville
197908,26.4,banningville
197909,26.5,banningville
197910,26.7,banningville
197911,26.8,banningville
197912,26.2,banningville
198001,26.8,banningville
198002,27.3,banningville
198003,27.1,banningville
198004,27.5,banningville
198005,27.2,banningville
198006,25.6,banningville
198007,24.7,banningville
198008,25.3,banningville
198009,26.2,banningville
198010,26.3,banningville
198011,26.2,banningville
198012,26.5,banningville
198101,26.3,banningville
198102,27.1,banningville
198103,27.2,banningville
198104,27.8,banningville
198105,26.8,banningville
198106,25.8,banningville
198107,24.6,banningville
198108,25.9,banningville
198109,26.4,banningville
198110,26.4,banningville
198111,25.9,banningville
198112,26.4,banningville
198201,27.0,banningville
198202,27.0,banningville
198203,27.2,banningville
198204,27.6,banningville
198205,26.6,banningville
198206,25.5,banningville
198207,25.0,banningville
198208,25.6,banningville
198209,26.0,banningville
198210,25.6,banningville
198211,26.6,banningville
198212,26.5,banningville
198301,26.8,banningville
198302,28.0,banningville
198303,27.9,banningville
198304,28.4,banningville
198305,27.2,banningville
198306,25.6,banningville
198307,25.1,banningville
198308,26.0,banningville
198309,26.9,banningville
198310,27.1,banningville
198311,26.3,banningville
198312,26.3,banningville
198401,25.7,banningville
198402,26.6,banningville
198403,27.1,banningville
198404,26.9,banningville
198405,26.9,banningville
198406,26.6,banningville
198407,25.3,banningville
198408,26.3,banningville
198409,26.4,banningville
198410,26.8,banningville
198411,26.2,banningville
198412,26.0,banningville
198501,26.5,banningville
198502,26.5,banningville
198503,27.0,banningville
198504,26.9,banningville
198505,26.6,banningville
198506,26.1,banningville
198507,24.9,banningville
198508,25.0,banningville
198509,25.8,banningville
198510,26.2,banningville
198511,26.4,banningville
198512,26.5,banningville
198601,26.4,banningville
198602,26.7,banningville
198603,26.4,banningville
198604,27.2,banningville
198605,27.2,banningville
198606,25.9,banningville
198607,25.0,banningville
198608,26.2,banningville
198609,26.5,banningville
198610,25.9,banningville
198611,26.1,banningville
198612,26.6,banningville
198701,26.9,banningville
198702,26.7,banningville
198703,27.4,banningville
198704,27.9,banningville
198705,27.8,banningville
198706,26.4,banningville
198707,25.9,banningville
198708,26.6,banningville
198709,27.0,banningville
198710,26.7,banningville
198711,27.2,banningville
198712,27.4,banningville
198801,26.8,banningville
198802,27.3,banningville
198803,27.6,banningville
198804,27.5,banningville
198805,27.6,banningville
198806,26.1,banningville
198807,25.3,banningville
198808,25.9,banningville
198809,26.7,banningville
198810,26.7,banningville
198811,26.6,banningville
198812,25.8,banningville
198901,26.8,banningville
198902,26.8,banningville
198903,26.1,banningville
198904,27.4,banningville
198905,26.5,banningville
198906,26.2,banningville
198907,25.4,banningville
198908,26.2,banningville
198909,26.8,banningville
198910,26.3,banningville
198911,26.6,banningville
198912,26.7,banningville
199001,27.0,banningville
199002,26.9,banningville
199003,27.0,banningville
199004,27.7,banningville
199005,26.7,banningville
199006,26.1,banningville
199007,25.2,banningville
199008,26.0,banningville
199009,25.9,banningville
199010,26.5,banningville
199011,26.8,banningville
199012,26.8,banningville
199101,NA,banningville
199102,NA,banningville
199103,NA,banningville
199104,NA,banningville
199105,NA,banningville
199106,NA,banningville
199107,NA,banningville
199108,NA,banningville
199109,NA,banningville
199110,NA,banningville
199111,NA,banningville
199112,NA,banningville
199201,NA,banningville
199202,NA,banningville
199203,NA,banningville
199204,NA,banningville
199205,NA,banningville
199206,NA,banningville
199207,NA,banningville
199208,NA,banningville
199209,NA,banningville
199210,NA,banningville
199211,NA,banningville
199212,NA,banningville
199301,NA,banningville
199302,NA,banningville
199303,NA,banningville
