DATE,TAVG,NAME
197302,27.4,kisangani
197303,27.6,kisangani
197304,26.5,kisangani
197305,26.2,kisangani
197306,26.0,kisangani
197307,25.2,kisangani
197308,25.0,kisangani
197309,25.5,kisangani
197310,26.1,kisangani
197311,25.6,kisangani
197312,25.5,kisangani
197401,25.5,kisangani
197402,26.6,kisangani
197403,26.4,kisangani
197404,26.6,kisangani
197405,25.7,kisangani
197406,25.8,kisangani
197407,24.4,kisangani
197408,25.1,kisangani
197409,24.6,kisangani
197410,25.9,kisangani
197411,25.5,kisangani
197412,25.2,kisangani
197501,25.3,kisangani
197502,26.5,kisangani
197503,26.2,kisangani
197504,26.1,kisangani
197505,26.0,kisangani
197506,25.3,kisangani
197507,24.5,kisangani
197508,24.5,kisangani
197509,24.5,kisangani
197510,25.1,kisangani
197511,25.4,kisangani
197512,25.4,kisangani
197601,26.0,kisangani
197602,25.5,kisangani
197603,26.1,kisangani
197604,25.9,kisangani
197605,26.1,kisangani
197606,25.4,kisangani
197607,24.5,kisangani
197608,24.6,kisangani
197609,25.6,kisangani
197610,25.9,kisangani
197611,25.4,kisangani
197612,25.7,kisangani
197701,26.0,kisangani
197702,26.0,kisangani
197703,25.7,kisangani
197704,26.6,kisangani
197705,26.2,kisangani
197706,25.4,kisangani
197707,25.0,kisangani
197708,25.3,kisangani
197709,25.9,kisangani
197710,25.8,kisangani
197711,25.3,kisangani
197712,25.4,kisangani
197801,26.0,kisangani
197802,27.4,kisangani
197803,26.9,kisangani
197804,26.3,kisangani
197805,26.6,kisangani
197806,25.4,kisangani
197807,24.6,kisangani
197808,24.7,kisangani
197809,25.1,kisangani
197810,25.4,kisangani
197811,25.6,kisangani
197812,25.6,kisangani
197901,26.3,kisangani
197902,25.1,kisangani
197903,25.3,kisangani
197904,25.1,kisangani
197905,25.3,kisangani
197906,25.0,kisangani
197907,24.9,kisangani
197908,24.8,kisangani
197909,24.4,kisangani
197910,25.2,kisangani
197911,25.3,kisangani
197912,24.7,kisangani
198001,26.0,kisangani
198002,26.5,kisangani
198003,25.9,kisangani
198004,26.7,kisangani
198005,25.2,kisangani
198006,24.6,kisangani
198007,24.2,kisangani
198008,24.1,kisangani
198009,25.0,kisangani
198010,25.2,kisangani
198011,24.7,kisangani
198012,25.2,kisangani
198101,24.8,kisangani
198102,25.5,kisangani
198103,25.7,kisangani
198104,25.7,kisangani
198105,25.6,kisangani
198106,24.9,kisangani
198107,24.2,kisangani
198108,24.2,kisangani
198109,24.8,kisangani
198110,25.2,kisangani
198111,24.9,kisangani
198112,25.1,kisangani
198201,25.5,kisangani
198202,25.5,kisangani
198203,26.1,kisangani
198204,25.7,kisangani
198205,25.1,kisangani
198206,25.1,kisangani
198207,24.2,kisangani
198208,24.6,kisangani
198209,24.7,kisangani
198210,24.8,kisangani
198211,25.1,kisangani
198212,25.3,kisangani
198301,25.3,kisangani
198302,27.3,kisangani
198303,26.5,kisangani
198304,25.8,kisangani
198305,25.7,kisangani
198306,24.9,kisangani
198307,25.0,kisangani
198308,24.5,kisangani
198309,24.9,kisangani
198310,25.1,kisangani
198311,25.3,kisangani
198312,24.7,kisangani
198401,24.9,kisangani
198402,26.6,kisangani
198403,25.8,kisangani
198404,26.0,kisangani
198405,25.2,kisangani
198406,25.0,kisangani
198407,24.1,kisangani
198408,24.4,kisangani
198409,25.0,kisangani
198410,25.4,kisangani
198411,25.0,kisangani
198412,25.3,kisangani
198501,26.3,kisangani
198502,25.1,kisangani
198503,25.3,kisangani
198504,25.1,kisangani
198505,25.3,kisangani
198506,25.0,kisangani
198507,24.9,kisangani
198508,24.8,kisangani
198509,24.4,kisangani
198510,25.2,kisangani
198511,25.3,kisangani
198512,24.7,kisangani
198601,25.7,kisangani
198602,26.0,kisangani
198603,25.9,kisangani
198604,25.8,kisangani
198605,25.9,kisangani
198606,25.1,kisangani
198607,24.4,kisangani
198608,25.0,kisangani
198609,25.0,kisangani
198610,25.4,kisangani
198611,25.3,kisangani
198612,25.2,kisangani
198701,26.0,kisangani
198702,26.0,kisangani
198703,26.3,kisangani
198704,26.9,kisangani
198705,26.2,kisangani
198706,25.8,kisangani
198707,24.8,kisangani
198708,25.4,kisangani
198709,25.3,kisangani
198710,25.7,kisangani
198711,25.5,kisangani
198712,25.7,kisangani
198801,25.6,kisangani
198802,26.9,kisangani
198803,26.2,kisangani
198804,25.5,kisangani
198805,26.2,kisangani
198806,25.5,kisangani
198807,24.5,kisangani
198808,24.4,kisangani
198809,24.5,kisangani
198810,25.2,kisangani
198811,24.8,kisangani
198812,25.3,kisangani
198901,23.6,kisangani
198902,25.9,kisangani
198903,25.7,kisangani
198904,25.9,kisangani
198905,25.3,kisangani
198906,25.1,kisangani
198907,24.4,kisangani
198908,23.9,kisangani
198909,24.3,kisangani
198910,24.9,kisangani
198911,25.3,kisangani
198912,25.4,kisangani
199001,24.4,kisangani
199002,26.3,kisangani
199003,26.5,kisangani
199004,26.9,kisangani
199005,26.1,kisangani
199006,25.9,kisangani
199007,24.8,kisangani
199008,24.4,kisangani
199009,24.9,kisangani
199010,25.2,kisangani
199011,25.1,kisangani
199012,25.2,kisangani
199101,NA,kisangani
199102,NA,kisangani
199103,NA,kisangani
199104,NA,kisangani
199105,NA,kisangani
199106,NA,kisangani
199107,NA,kisangani
199108,NA,kisangani
199109,NA,kisangani
199110,NA,kisangani
199111,NA,kisangani
199112,NA,kisangani
199201,NA,kisangani
199202,NA,kisangani
199203,NA,kisangani
199204,NA,kisangani
199205,NA,kisangani
199206,NA,kisangani
199207,NA,kisangani
199208,NA,kisangani
199209,NA,kisangani
199210,NA,kisangani
199211,NA,kisangani
199212,NA,kisangani
199301,NA,kisangani
199302,NA,kisangani
199303,NA,kisangani
199304,NA,kisangani
199305,NA,kisangani
199306,NA,kisangani
199307,NA,kisangani
199308,NA,kisangani
199309,NA,kisangani
199310,NA,kisangani
199311,NA,kisangani
199312,NA,kisangani
199401,NA,kisangani
199402,NA,kisangani
199403,25.9,kisangani
199404,NA,kisangani
199405,NA,kisangani
199406,24.2,kisangani
199407,23.5,kisangani
199408,NA,kisangani
199409,NA,kisangani
199410,23.9,kisangani
199411,23.9,kisangani
199412,NA,kisangani
199501,25.0,kisangani
199502,NA,kisangani
199503,NA,kisangani
199504,NA,kisangani
199505,NA,kisangani
199506,NA,kisangani
199507,NA,kisangani
199508,NA,kisangani
199509,24.3,kisangani
199510,NA,kisangani
199511,NA,kisangani
199512,NA,kisangani
