DATE,TAVG,NAME
196401,25.4,sefwi_bekwai
196402,27.6,sefwi_bekwai
196403,28.1,sefwi_bekwai
196404,27.5,sefwi_bekwai
196405,26.5,sefwi_bekwai
196406,25.9,sefwi_bekwai
196407,24.6,sefwi_bekwai
196408,24.4,sefwi_bekwai
196409,25.1,sefwi_bekwai
196410,25.4,sefwi_bekwai
196411,26.1,sefwi_bekwai
196412,25.4,sefwi_bekwai
196501,25.9,sefwi_bekwai
196502,26.9,sefwi_bekwai
196503,27.5,sefwi_bekwai
196504,27.4,sefwi_bekwai
196505,26.9,sefwi_bekwai
196506,25.8,sefwi_bekwai
196507,25.2,sefwi_bekwai
196508,24.9,sefwi_bekwai
196509,25.4,sefwi_bekwai
196510,26.6,sefwi_bekwai
196511,26.9,sefwi_bekwai
196512,25.3,sefwi_bekwai
196601,26.2,sefwi_bekwai
196602,27.6,sefwi_bekwai
196603,28.2,sefwi_bekwai
196604,27.6,sefwi_bekwai
196605,27.5,sefwi_bekwai
196606,26.3,sefwi_bekwai
196607,26.1,sefwi_bekwai
196608,25.2,sefwi_bekwai
196609,25.7,sefwi_bekwai
196610,26.7,sefwi_bekwai
196611,26.9,sefwi_bekwai
196612,26.6,sefwi_bekwai
196701,24.9,sefwi_bekwai
196702,27.5,sefwi_bekwai
196703,27.8,sefwi_bekwai
196704,27.8,sefwi_bekwai
196705,27.2,sefwi_bekwai
196706,26.1,sefwi_bekwai
196707,25.2,sefwi_bekwai
196708,24.7,sefwi_bekwai
196709,25.4,sefwi_bekwai
196710,26.3,sefwi_bekwai
196711,26.9,sefwi_bekwai
196712,26.6,sefwi_bekwai
196801,25.7,sefwi_bekwai
196802,27.5,sefwi_bekwai
196803,27.4,sefwi_bekwai
196804,27.1,sefwi_bekwai
196805,27.3,sefwi_bekwai
196806,26.4,sefwi_bekwai
196807,25.8,sefwi_bekwai
196808,25.6,sefwi_bekwai
196809,25.8,sefwi_bekwai
196810,26.6,sefwi_bekwai
196811,26.5,sefwi_bekwai
196812,26.8,sefwi_bekwai
196901,26.6,sefwi_bekwai
196902,27.9,sefwi_bekwai
196903,28.6,sefwi_bekwai
196904,28.2,sefwi_bekwai
196905,27.9,sefwi_bekwai
196906,26.6,sefwi_bekwai
196907,24.2,sefwi_bekwai
196908,25.3,sefwi_bekwai
196909,25.7,sefwi_bekwai
196910,26.6,sefwi_bekwai
196911,26.6,sefwi_bekwai
196912,27.2,sefwi_bekwai
197001,21.7,sefwi_bekwai
197002,28.4,sefwi_bekwai
197003,28.2,sefwi_bekwai
197004,27.9,sefwi_bekwai
197005,27.1,sefwi_bekwai
197006,26.6,sefwi_bekwai
197007,25.3,sefwi_bekwai
197008,25.0,sefwi_bekwai
197009,25.7,sefwi_bekwai
197010,26.6,sefwi_bekwai
197011,26.6,sefwi_bekwai
197012,26.3,sefwi_bekwai
197101,26.3,sefwi_bekwai
197102,26.8,sefwi_bekwai
197103,27.4,sefwi_bekwai
197104,27.1,sefwi_bekwai
197105,27.2,sefwi_bekwai
197106,25.9,sefwi_bekwai
197107,25.6,sefwi_bekwai
197108,24.8,sefwi_bekwai
197109,25.4,sefwi_bekwai
197110,26.3,sefwi_bekwai
197111,26.5,sefwi_bekwai
197112,25.5,sefwi_bekwai
197201,26.7,sefwi_bekwai
197202,28.1,sefwi_bekwai
