date,temp
1/12/2004,26.6
1/01/2005,26.6
1/02/2005,26.9
1/03/2005,26.9
1/04/2005,26.4
1/05/2005,27.4
1/06/2005,26.6
1/07/2005,25.8
1/08/2005,27.4
1/09/2005,27.6
1/10/2005,27.5
1/11/2005,27.5
1/12/2005,27.5
1/01/2006,26.5
1/02/2006,26.5
1/03/2006,26.3
1/04/2006,26.4
1/05/2006,25.8
1/06/2006,25.8
1/07/2006,27
1/08/2006,27
1/09/2006,NA
1/10/2006,NA
1/11/2006,26.7
1/12/2006,26.9
1/01/2007,27.1
1/02/2007,NA
1/03/2007,26.1
1/04/2007,NA
1/05/2007,25.4
1/06/2007,26.1
1/07/2007,25.7
1/08/2007,26.8
1/09/2007,27.6
1/10/2007,27
1/11/2007,27
1/12/2007,26.3
1/01/2008,26.2
1/02/2008,26
1/03/2008,25.5
1/04/2008,26
1/05/2008,25.6
1/06/2008,24.1
1/07/2008,26.1
1/08/2008,27.5
1/09/2008,26.5
1/10/2008,26.6
1/11/2008,26.8
1/12/2008,26.9
1/01/2009,25.8
1/02/2009,26.1
1/03/2009,26.3
1/04/2009,NA
1/05/2009,26.2
1/06/2009,25.1
1/07/2009,NA
1/08/2009,26.8
1/09/2009,27.4
1/10/2009,27.5
1/11/2009,27.7
1/12/2009,27.4
1/01/2010,27.7
1/02/2010,27.4
1/03/2010,27.2
1/04/2010,27.5
1/05/2010,26.5
1/06/2010,26.4
1/07/2010,25
1/08/2010,26.7
1/09/2010,27.8
1/10/2010,27.2
1/11/2010,26.8
1/12/2010,26.8
1/01/2011,26.5
1/02/2011,25.4
1/03/2011,25.5
1/04/2011,26.3
1/05/2011,25.9
1/06/2011,25.7
1/07/2011,25.8
1/08/2011,26.2
1/09/2011,26.4
1/10/2011,25.8
1/11/2011,26.5
1/12/2011,25.5
1/01/2012,26.2
1/02/2012,NA
1/03/2012,25
1/04/2012,25.6
1/05/2012,26
1/06/2012,25.3
1/07/2012,25
1/08/2012,26.7
1/09/2012,26.5
1/10/2012,26.5
1/11/2012,27.1
1/12/2012,26
1/01/2013,26.5
1/02/2013,26.1
1/03/2013,26.3
1/04/2013,26.8
1/05/2013,26
1/06/2013,25.9
1/07/2013,25
1/08/2013,25.3
1/09/2013,27
1/10/2013,27
1/11/2013,26.2
1/12/2013,27.1
1/01/2014,26
1/02/2014,26
1/03/2014,25.6
1/04/2014,26
1/05/2014,25.9
1/06/2014,26.3
1/07/2014,25.1
1/08/2014,26.1
1/09/2014,26.9
1/10/2014,26.7
1/11/2014,26.2
1/12/2014,26.6
1/01/2015,25.9
1/02/2015,26.1
1/03/2015,26.3
1/04/2015,26
1/05/2015,26.2
1/06/2015,26
1/07/2015,26.2
1/08/2015,27.3
1/09/2015,28.1
1/10/2015,27.4
1/11/2015,27.4
1/12/2015,27
1/01/2016,28.1
1/02/2016,26.8
1/03/2016,NA
1/04/2016,26.7
1/05/2016,26.5
1/06/2016,25.7
1/07/2016,26.7
1/08/2016,NA
1/09/2016,NA
1/10/2016,NA
1/11/2016,NA
1/12/2016,NA
