date,temp
1/06/1989,24.4
1/07/1989,22.5
1/08/1989,25.7
1/09/1989,25.3
1/10/1989,25.9
1/11/1989,26.3
1/12/1989,NA
1/01/1990,25.4
1/02/1990,25.6
1/03/1990,26.1
1/04/1990,25.9
1/05/1990,24.7
1/06/1990,23.2
1/07/1990,22.2
1/08/1990,25.2
1/09/1990,24.4
1/10/1990,26.6
1/11/1990,26.3
1/12/1990,25.7
1/01/1991,26.1
1/02/1991,26.8
1/03/1991,26.3
1/04/1991,26
1/05/1991,25.4
1/06/1991,24.1
1/07/1991,23
1/08/1991,23.4
1/09/1991,25.5
1/10/1991,25.8
1/11/1991,25.8
1/12/1991,26
1/01/1992,26.1
1/02/1992,25.9
1/03/1992,26.1
1/04/1992,25.8
1/05/1992,26.6
1/06/1992,25.2
1/07/1992,21.2
1/08/1992,24.1
1/09/1992,24.7
1/10/1992,26.4
1/11/1992,25.6
1/12/1992,25.5
1/01/1993,25.3
1/02/1993,25.2
1/03/1993,25.7
1/04/1993,25.3
1/05/1993,24.7
1/06/1993,23.8
1/07/1993,23.4
1/08/1993,23.6
1/09/1993,24.8
1/10/1993,26.1
1/11/1993,25.8
1/12/1993,25.7
1/01/1994,NA
1/02/1994,NA
1/03/1994,NA
1/04/1994,NA
1/05/1994,NA
1/06/1994,NA
1/07/1994,NA
1/08/1994,NA
1/09/1994,NA
1/10/1994,NA
1/11/1994,NA
1/12/1994,26.2
1/01/1995,NA
1/02/1995,NA
1/03/1995,26.2
1/04/1995,NA
1/05/1995,NA
1/06/1995,NA
1/07/1995,NA
1/08/1995,25.1
1/09/1995,NA
1/10/1995,NA
1/11/1995,NA
1/12/1995,NA
1/01/1996,NA
1/02/1996,26.2
1/03/1996,26.2
1/04/1996,NA
1/05/1996,25.7
1/06/1996,NA
1/07/1996,NA
1/08/1996,26.1
1/09/1996,25.9
1/10/1996,NA
1/11/1996,NA
1/12/1996,26.6
1/01/1997,NA
1/02/1997,NA
1/03/1997,NA
1/04/1997,25.8
1/05/1997,NA
1/06/1997,NA
1/07/1997,25.1
1/08/1997,24.7
1/09/1997,27.6
1/10/1997,27.6
1/11/1997,27.1
1/12/1997,26.9
1/01/1998,NA
1/02/1998,NA
1/03/1998,NA
1/04/1998,25.8
1/05/1998,NA
1/06/1998,22.3
1/07/1998,23.7
1/08/1998,25
1/09/1998,24.9
1/10/1998,NA
1/11/1998,25.3
1/12/1998,NA
1/01/1999,NA
1/02/1999,25.6
1/03/1999,25.2
1/04/1999,24.3
1/05/1999,23.6
1/06/1999,22.8
1/07/1999,22.4
1/08/1999,23.4
1/09/1999,NA
1/10/1999,25.9
1/11/1999,NA
1/12/1999,24.9
1/01/2000,NA
1/02/2000,NA
1/03/2000,25.8
1/04/2000,26.1
1/05/2000,NA
1/06/2000,23.3
1/07/2000,21.4
1/08/2000,25.5
1/09/2000,NA
1/10/2000,26.3
1/11/2000,NA
1/12/2000,26.6
1/01/2001,NA
1/02/2001,26.2
1/03/2001,25.6
1/04/2001,26.3
1/05/2001,24
1/06/2001,22.4
1/07/2001,NA
1/08/2001,26.6
1/09/2001,NA
1/10/2001,27.3
1/11/2001,27.8
1/12/2001,26.2
1/01/2002,26.8
1/02/2002,26.3
1/03/2002,NA
1/04/2002,26.2
1/05/2002,25.8
1/06/2002,23.7
1/07/2002,23.3
1/08/2002,26.5
1/09/2002,26.5
1/10/2002,27.3
1/11/2002,26.7
1/12/2002,26.4
1/01/2003,26.4
1/02/2003,25.9
1/03/2003,26.3
1/04/2003,25.7
1/05/2003,NA
1/06/2003,25.8
1/07/2003,24.5
1/08/2003,23.3
1/09/2003,26
1/10/2003,27
1/11/2003,26.8
1/12/2003,26.8
1/01/2004,26.7
1/02/2004,25.9
1/03/2004,26.4
1/04/2004,NA
1/05/2004,NA
1/06/2004,NA
1/07/2004,NA
1/08/2004,NA
1/09/2004,26.7
1/10/2004,NA
1/11/2004,NA
1/12/2004,NA
1/01/2005,NA
1/02/2005,NA
1/03/2005,NA
1/04/2005,25.9
1/05/2005,NA
1/06/2005,26.2
1/07/2005,NA
1/08/2005,26.6
1/09/2005,25
1/10/2005,25
1/11/2005,26.6
1/12/2005,27.2
1/01/2006,NA
1/02/2006,26.3
1/03/2006,26.6
1/04/2006,26.6
1/05/2006,25.4
1/06/2006,25.4
1/07/2006,25.7
1/08/2006,25.4
1/09/2006,26.6
1/10/2006,26.6
1/11/2006,26.6
1/12/2006,26.2
1/01/2007,26.4
1/02/2007,26.3
1/03/2007,26.3
1/04/2007,26.3
1/05/2007,23.4
1/06/2007,24.9
1/07/2007,23.6
1/08/2007,24.9
1/09/2007,25.9
1/10/2007,27
1/11/2007,NA
1/12/2007,26.5
1/01/2008,25.9
1/02/2008,25.7
1/03/2008,25.9
1/04/2008,25.7
1/05/2008,24.4
1/06/2008,22.4
1/07/2008,25.7
1/08/2008,27
1/09/2008,NA
1/10/2008,NA
1/11/2008,NA
1/12/2008,NA
1/01/2009,26.1
1/02/2009,NA
1/03/2009,NA
1/04/2009,26.1
1/05/2009,25.9
1/06/2009,23.2
1/07/2009,24.4
1/08/2009,25.7
1/09/2009,26.2
1/10/2009,27.3
1/11/2009,27.3
1/12/2009,25.9
1/01/2010,26.4
1/02/2010,26.6
1/03/2010,27.2
1/04/2010,26.9
1/05/2010,25.2
1/06/2010,25.6
1/07/2010,23.5
1/08/2010,25.9
1/09/2010,27.9
1/10/2010,27.3
1/11/2010,26.5
1/12/2010,26.8
1/01/2011,26.4
1/02/2011,26.2
1/03/2011,26.3
1/04/2011,26.4
1/05/2011,25.6
1/06/2011,25.6
1/07/2011,NA
1/08/2011,25.9
1/09/2011,28
1/10/2011,27.2
1/11/2011,27.4
1/12/2011,27.3
1/01/2012,26.2
1/02/2012,26
1/03/2012,26.8
1/04/2012,26.8
1/05/2012,25.9
1/06/2012,25.2
1/07/2012,25.1
1/08/2012,26.2
1/09/2012,28
1/10/2012,27.6
1/11/2012,27.6
1/12/2012,27.1
1/01/2013,27.4
1/02/2013,26.7
1/03/2013,26.9
1/04/2013,26.4
1/05/2013,25.6
1/06/2013,26.4
1/07/2013,24.2
1/08/2013,24.6
1/09/2013,27
1/10/2013,27
1/11/2013,27.1
1/12/2013,27.5
1/01/2014,26.3
1/02/2014,26.4
1/03/2014,26.6
1/04/2014,26.7
1/05/2014,25.6
1/06/2014,25.3
1/07/2014,24.1
1/08/2014,NA
1/09/2014,NA
1/10/2014,28
1/11/2014,NA
1/12/2014,NA
1/01/2015,26.5
1/02/2015,26.7
1/03/2015,NA
1/04/2015,NA
1/05/2015,26
1/06/2015,26
1/07/2015,NA
1/08/2015,28.3
1/09/2015,NA
1/10/2015,28.9
1/11/2015,28.3
1/12/2015,28.2
1/01/2016,28.4
1/02/2016,27.7
1/03/2016,27.5
1/04/2016,27.2
1/05/2016,25.3
1/06/2016,24.1
1/07/2016,26
1/08/2016,27
1/09/2016,26.6
1/10/2016,NA
1/11/2016,27.3
1/12/2016,NA
