DATE,TAVG,NAME
199604,26.2,Labrea
199605,26.5,Labrea
199606,24.9,Labrea
199607,25,Labrea
199608,26.1,Labrea
199609,26.2,Labrea
199610,25.7,Labrea
199611,26,Labrea
199612,25.8,Labrea
199701,NA,Labrea
199702,NA,Labrea
199703,NA,Labrea
199704,27.1,Labrea
199705,26.4,Labrea
199706,27.2,Labrea
199707,NA,Labrea
199708,25.8,Labrea
199709,28.2,Labrea
199710,NA,Labrea
199711,27.2,Labrea
199712,27.4,Labrea
199801,27.9,Labrea
199802,28.1,Labrea
199803,27.7,Labrea
199804,27.9,Labrea
199805,26.6,Labrea
199806,25.9,Labrea
199807,27.1,Labrea
199808,27.8,Labrea
199809,27.9,Labrea
199810,27.7,Labrea
199811,26.9,Labrea
199812,27.5,Labrea
199901,26.8,Labrea
199902,26.7,Labrea
199903,27,Labrea
199904,26.7,Labrea
199905,26.5,Labrea
199906,26.4,Labrea
199907,26.5,Labrea
199908,26.7,Labrea
199909,28.7,Labrea
199910,28.3,Labrea
199911,28,Labrea
199912,27.5,Labrea
200001,27,Labrea
200002,26.8,Labrea
200003,27.1,Labrea
200004,27.7,Labrea
200005,27.1,Labrea
200006,26.3,Labrea
200007,25.4,Labrea
200008,NA,Labrea
200009,26.9,Labrea
200010,27.3,Labrea
200011,27,Labrea
200012,27.1,Labrea
200101,25.9,Labrea
200102,26.4,Labrea
200103,26.5,Labrea
200104,27,Labrea
200105,26.5,Labrea
200106,24.6,Labrea
200107,26.1,Labrea
200108,27.1,Labrea
200109,27.4,Labrea
200110,28.2,Labrea
200111,28.1,Labrea
200112,27.1,Labrea
200201,27,Labrea
200202,26.8,Labrea
200203,26.8,Labrea
200204,27.2,Labrea
200205,26.9,Labrea
200206,26.8,Labrea
200207,27,Labrea
200208,27.7,Labrea
200209,28.2,Labrea
200210,27.9,Labrea
200211,27.8,Labrea
200212,27.3,Labrea
200301,27.9,Labrea
200302,27.6,Labrea
200303,26.9,Labrea
200304,27.4,Labrea
200305,27.2,Labrea
200306,NA,Labrea
200307,26.4,Labrea
200308,NA,Labrea
200309,27.8,Labrea
200310,27.7,Labrea
200311,27.8,Labrea
200312,27.8,Labrea
200401,NA,Labrea
200402,27.4,Labrea
200403,27.1,Labrea
200404,27.2,Labrea
200405,NA,Labrea
200406,NA,Labrea
200407,NA,Labrea
200408,26.4,Labrea
200409,27.4,Labrea
200410,NA,Labrea
200411,NA,Labrea
200412,NA,Labrea
200501,29,Labrea
200502,27.8,Labrea
200503,NA,Labrea
200504,NA,Labrea
200505,28,Labrea
200506,27,Labrea
200507,NA,Labrea
200508,27.6,Labrea
200509,28.3,Labrea
200510,29.5,Labrea
200511,28.9,Labrea
200512,28.4,Labrea
200601,28.6,Labrea
200602,28.1,Labrea
200603,28.7,Labrea
200604,28.3,Labrea
200605,27.3,Labrea
200606,28.3,Labrea
200607,28.5,Labrea
200608,29.2,Labrea
200609,NA,Labrea
200610,NA,Labrea
200611,NA,Labrea
200612,NA,Labrea
200701,NA,Labrea
200702,NA,Labrea
200703,NA,Labrea
200704,NA,Labrea
200705,NA,Labrea
200706,NA,Labrea
200707,NA,Labrea
200708,27.4,Labrea
200709,28.3,Labrea
200710,27.6,Labrea
200711,27.4,Labrea
200712,26.9,Labrea
200801,26.5,Labrea
200802,26.7,Labrea
200803,27.1,Labrea
200804,26.8,Labrea
200805,26.2,Labrea
200806,25.8,Labrea
200807,NA,Labrea
200808,28.8,Labrea
200809,28.4,Labrea
200810,28.2,Labrea
200811,27.6,Labrea
200812,27,Labrea
200901,27.1,Labrea
200902,27.2,Labrea
200903,27.3,Labrea
200904,27.3,Labrea
200905,27.4,Labrea
200906,26.5,Labrea
200907,27.2,Labrea
200908,28.1,Labrea
200909,28.4,Labrea
200910,28.9,Labrea
200911,28.4,Labrea
200912,27.5,Labrea
201001,27.7,Labrea
201002,28,Labrea
201003,28.3,Labrea
201004,28.6,Labrea
201005,27.5,Labrea
201006,27.7,Labrea
201007,26.3,Labrea
201008,28,Labrea
201009,29.2,Labrea
201010,28.7,Labrea
201011,26.8,Labrea
201012,28,Labrea
201101,27.2,Labrea
201102,27.2,Labrea
201103,27.7,Labrea
201104,27.9,Labrea
201105,27.3,Labrea
201106,27.6,Labrea
201107,27.6,Labrea
201108,28.3,Labrea
201109,28.4,Labrea
201110,28.6,Labrea
201111,28.3,Labrea
201112,28.1,Labrea
201201,27.4,Labrea
201202,26.8,Labrea
201203,27.3,Labrea
201204,26.5,Labrea
201205,26.5,Labrea
201206,26,Labrea
201207,25.8,Labrea
201208,27,Labrea
201209,28,Labrea
201210,26.9,Labrea
201211,27.2,Labrea
201212,26.7,Labrea
201301,26.8,Labrea
201302,26.3,Labrea
201303,26.8,Labrea
201304,26.8,Labrea
201305,26.6,Labrea
201306,26.8,Labrea
201307,25.6,Labrea
201308,26.2,Labrea
201309,26.7,Labrea
201310,26.8,Labrea
201311,26.6,Labrea
201312,26.8,Labrea
201401,26.4,Labrea
201402,26.1,Labrea
201403,26.5,Labrea
201404,26.8,Labrea
201405,25.8,Labrea
201406,26.7,Labrea
201407,25.9,Labrea
201408,26.5,Labrea
201409,27.8,Labrea
201410,26.5,Labrea
201411,27.2,Labrea
201412,26.9,Labrea
201501,25.8,Labrea
201502,25.9,Labrea
201503,26.3,Labrea
201504,26.5,Labrea
201505,26.6,Labrea
201506,26.2,Labrea
201507,26.5,Labrea
201508,27.9,Labrea
201509,28.4,Labrea
201510,28.3,Labrea
201511,28.3,Labrea
201512,27.9,Labrea
201601,27.6,Labrea
201602,NA,Labrea
201603,NA,Labrea
201604,26.9,Labrea
201605,26.9,Labrea
201606,26.3,Labrea
201607,26.9,Labrea
201608,27.3,Labrea
201609,27,Labrea
201610,27.8,Labrea
201611,27.4,Labrea
201612,NA,Labrea
