DATE,TAVG,NAME
196901,NA,tefe
196902,NA,tefe
196903,NA,tefe
196904,NA,tefe
196905,NA,tefe
196906,NA,tefe
196907,NA,tefe
196908,NA,tefe
196909,28.4,tefe
196910,NA,tefe
196911,NA,tefe
196912,NA,tefe
197001,NA,tefe
197002,27.3,tefe
197003,27.1,tefe
197004,27,tefe
197005,27.6,tefe
197006,26.7,tefe
197007,26.3,tefe
197008,27.3,tefe
197009,27.2,tefe
197010,28,tefe
197011,27.7,tefe
197012,27.1,tefe
197101,26.4,tefe
197102,25.9,tefe
197103,26.9,tefe
197104,26.5,tefe
197105,26.7,tefe
197106,26.2,tefe
197107,26.8,tefe
197108,26.6,tefe
197109,27.4,tefe
197110,27.2,tefe
197111,26.8,tefe
197112,27.3,tefe
197201,26.4,tefe
197202,26.7,tefe
197203,26.8,tefe
197204,26.9,tefe
197205,27.1,tefe
197206,27.1,tefe
197207,27.2,tefe
197208,27.3,tefe
197209,27.4,tefe
197210,28.2,tefe
197211,27.7,tefe
197212,27.5,tefe
197301,27.9,tefe
197302,28.1,tefe
197303,27.8,tefe
197304,27.7,tefe
197305,27.1,tefe
197306,NA,tefe
197307,26.6,tefe
197308,27.6,tefe
197309,27.6,tefe
197310,28.3,tefe
197311,27.8,tefe
197312,26.9,tefe
197401,26.8,tefe
197402,26.8,tefe
197403,27.6,tefe
197404,27.1,tefe
197405,NA,tefe
197406,27.1,tefe
197407,26.4,tefe
197408,27.7,tefe
197409,27.1,tefe
197410,27.8,tefe
197411,27.9,tefe
197412,27.3,tefe
197501,26.9,tefe
197502,26.9,tefe
197503,27.4,tefe
197504,27.4,tefe
197505,26.9,tefe
197506,26.9,tefe
197507,26.2,tefe
197508,27.5,tefe
197509,28.2,tefe
197510,28,tefe
197511,28.1,tefe
197512,27.2,tefe
197601,26.7,tefe
197602,27.5,tefe
197603,26.8,tefe
197604,27.1,tefe
197605,27.3,tefe
197606,26.8,tefe
197607,27.1,tefe
197608,28.4,tefe
197609,28,tefe
197610,28.1,tefe
197611,26.9,tefe
197612,26.9,tefe
197701,27.3,tefe
197702,26.8,tefe
197703,26.6,tefe
197704,26.6,tefe
197705,25.8,tefe
197706,25.9,tefe
197707,26.9,tefe
197708,27.4,tefe
197709,27.2,tefe
197710,27.1,tefe
197711,27.5,tefe
197712,27.1,tefe
197801,27,tefe
197802,27.3,tefe
197803,27.1,tefe
197804,27.2,tefe
197805,26.9,tefe
197806,26.8,tefe
197807,26.7,tefe
197808,26.6,tefe
197809,27.2,tefe
197810,27.6,tefe
197811,27.6,tefe
197812,27,tefe
197901,27.3,tefe
197902,NA,tefe
197903,NA,tefe
197904,NA,tefe
197905,26.9,tefe
197906,26,tefe
197907,NA,tefe
197908,NA,tefe
197909,NA,tefe
197910,NA,tefe
197911,NA,tefe
197912,NA,tefe
198001,NA,tefe
198002,NA,tefe
198003,NA,tefe
198004,NA,tefe
198005,NA,tefe
198006,NA,tefe
198007,NA,tefe
198008,NA,tefe
198009,NA,tefe
198010,NA,tefe
198011,NA,tefe
198012,NA,tefe
198101,27.1,tefe
198102,26.6,tefe
198103,NA,tefe
198104,NA,tefe
198105,NA,tefe
198106,NA,tefe
198107,NA,tefe
198108,NA,tefe
198109,NA,tefe
198110,NA,tefe
198111,NA,tefe
198112,NA,tefe
198201,NA,tefe
198202,NA,tefe
198203,NA,tefe
198204,NA,tefe
198205,NA,tefe
198206,NA,tefe
198207,NA,tefe
198208,NA,tefe
198209,NA,tefe
198210,NA,tefe
198211,NA,tefe
198212,NA,tefe
198301,28.7,tefe
198302,27.9,tefe
198303,27.8,tefe
198304,27.6,tefe
198305,28,tefe
198306,26.4,tefe
198307,27,tefe
198308,26.6,tefe
198309,27.3,tefe
198310,27.2,tefe
198311,27.3,tefe
198312,26.4,tefe
198401,26.4,tefe
198402,26,tefe
198403,26.7,tefe
198404,26.7,tefe
198405,26.7,tefe
198406,25.9,tefe
198407,26,tefe
198408,26.5,tefe
198409,26.3,tefe
198410,26.9,tefe
198411,27.2,tefe
198412,26.1,tefe
198501,26.3,tefe
198502,26.4,tefe
198503,26.8,tefe
198504,27,tefe
198505,26.3,tefe
198506,25.4,tefe
198507,25.6,tefe
198508,25.8,tefe
198509,26.6,tefe
198510,26.6,tefe
198511,26.4,tefe
198512,26.6,tefe
198601,26.4,tefe
198602,26.4,tefe
198603,26.3,tefe
198604,26.3,tefe
198605,26.1,tefe
198606,25.8,tefe
198607,25.5,tefe
198608,27.1,tefe
198609,26.1,tefe
198610,26.6,tefe
198611,26.5,tefe
198612,26.7,tefe
198701,26.3,tefe
198702,26.4,tefe
198703,27.1,tefe
198704,26.4,tefe
198705,26.3,tefe
198706,25.8,tefe
198707,27.2,tefe
198708,26.4,tefe
198709,27,tefe
198710,27.3,tefe
198711,27.1,tefe
198712,26.6,tefe
198801,25.7,tefe
198802,NA,tefe
198803,27.1,tefe
198804,27,tefe
198805,26.5,tefe
198806,26.3,tefe
198807,25.4,tefe
198808,27.1,tefe
198809,NA,tefe
198810,27.1,tefe
198811,26.7,tefe
198812,27,tefe
198901,26.5,tefe
