Date,PRCP_GHCN,PRCP_TRMM,PRCP_CHIRPS
1/09/2011,85.4,234.4572754,121.6962738
1/10/2011,213.4,266.975708,323.6089478
1/11/2011,270.35,237.371048,244.3710632
1/12/2011,19.5,37.31459427,59.33285522
1/01/2012,9.8,54.92456818,74.03138733
1/02/2012,131.1,134.2984772,159.6197815
1/03/2012,162.1,270.5296936,225.240387
1/04/2012,89.2,181.1114807,154.1469269
1/05/2012,142.4,307.5619202,185.3883667
1/06/2012,14.4,32.88182449,23.80109978
1/07/2012,4.6,0,0.794030845
1/08/2012,1.2,0,2.288130283
1/09/2012,12.8,93.71018219,107.1570206
1/10/2012,199,432.6314697,355.8247375
1/11/2012,234,320.0276489,315.9650879
1/12/2012,207.5,150.9793396,175.7480927
1/01/2013,55.7,163.8595734,123.5280457
1/02/2013,72.2,71.63017273,119.031189
1/03/2013,145.2,173.1604462,287.0749512
1/04/2013,272.8,215.035965,165.4752808
1/05/2013,153.4,222.1845245,188.7756653
1/06/2013,12.4,12.71898365,13.92808723
1/07/2013,2.8,2.469439983,1.332049251
1/08/2013,0,2.462805033,1.377123356
1/09/2013,,0,26.28691864
1/10/2013,,213.9237518,543.2749634
1/11/2013,,459.7435608,381.4376526
1/12/2013,,98.53689575,158.4532166
1/01/2014,,46.86258316,72.01551819
1/02/2014,,70.92828369,110.8197556
1/03/2014,,195.6141052,255.3115082
1/04/2014,,339.6524048,203.2239227
1/05/2014,,190.5934906,305.4570313
1/06/2014,,32.63777924,31.54317093
1/07/2014,,0.558803439,0.91808486
1/08/2014,0,2.159999847,6.0316782
1/09/2014,50.4,57.54907227,96.67829895
1/10/2014,169.3,367.0891418,289.2338257
1/11/2014,312.9,383.2913208,391.3146362
1/12/2014,94.1,126.6083984,119.7295074
1/01/2015,68.3,55.53740311,56.13020706
1/02/2015,49.6,81.50180054,113.1661835
1/03/2015,148.2,186.9303131,226.9082642
1/04/2015,129.7,342.6893005,168.151825
1/05/2015,135.5,119.4813461,123.3440399
1/06/2015,1.2,3.059999943,2.613092899
1/07/2015,0,0,0.776305377
1/08/2015,7.4,0,2.363259554
1/09/2015,21,32.18246841,46.11460114
1/10/2015,281.7,184.860672,194.3709412
1/11/2015,349.2,323.7611084,361.3771973
1/12/2015,29.4,33.56999969,35.57639694
1/01/2016,,36.54000092,31.62700844
1/02/2016,,61.57392883,72.32415771
1/03/2016,,247.2163239,340.3597717
1/04/2016,,256.992157,303.4818115
1/05/2016,,123.3798294,154.4642029
1/06/2016,,43.98508072,30.01905632
1/07/2016,,0,0.856412172
1/08/2016,,36.77026367,5.903377533
1/09/2016,,28.91386795,71.17808533
1/10/2016,,275.0567017,209.7272034
1/11/2016,,357.4839783,286.8108521
1/12/2016,,195.0682526,170.9986572
